Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-01-04 00:00:00-05:00,351.3782264882775,351.50931305450376,341.5571340888975,345.27398681640625,110210800,0.0,0.0,0.0
2021-01-05 00:00:00-05:00,344.6280488572541,348.7474764214656,344.5812199724807,347.6520690917969,66426200,0.0,0.0,0.0
2021-01-06 00:00:00-05:00,346.1353006445559,352.9417447610297,345.5829256357248,349.7304382324219,107997700,0.0,0.0,0.0
2021-01-07 00:00:00-05:00,352.11784037667184,355.6755204442164,351.9399535161333,354.9265441894531,68766800,0.0,0.0,0.0
2021-01-08 00:00:00-05:00,356.32156271560956,357.1641682352384,353.0541127402017,356.9488525390625,71677200,0.0,0.0,0.0
2021-01-11 00:00:00-05:00,353.7562604316976,356.3121626841168,353.634545358418,354.5426940917969,51034700,0.0,0.0,0.0
2021-01-12 00:00:00-05:00,354.7299869126949,355.63810716269546,352.3612856414251,354.61761474609375,52547700,0.0,0.0,0.0
2021-01-13 00:00:00-05:00,354.54270695675297,356.57432017615855,353.7562732681172,355.57257080078125,45303600,0.0,0.0,0.0
2021-01-14 00:00:00-05:00,356.3215157720566,356.8270904458733,353.9903008081656,354.32733154296875,49989100,0.0,0.0,0.0
2021-01-15 00:00:00-05:00,352.6983573655993,353.50350553896874,349.8709386967397,351.743408203125,107160000,0.0,0.0,0.0
2021-01-19 00:00:00-05:00,354.21504905656366,355.04831169178294,352.7264392445503,354.5052795410156,51233300,0.0,0.0,0.0
2021-01-20 00:00:00-05:00,356.80834276517203,360.25370769243494,356.415140246418,359.4111022949219,61836100,0.0,0.0,0.0
2021-01-21 00:00:00-05:00,359.972858716062,360.4035472353348,358.81193686949877,359.7388000488281,47840100,0.0,0.0,0.0
2021-01-22 00:00:00-05:00,357.8756827558788,359.6358084093018,357.49182313387803,358.46551513671875,52860500,0.0,0.0,0.0
2021-01-25 00:00:00-05:00,359.20512140872074,360.23495655367594,354.32731884471457,359.87921142578125,70402000,0.0,0.0,0.0
2021-01-26 00:00:00-05:00,360.83426173950335,361.2462073418484,359.0835072153463,359.31756591796875,42665300,0.0,0.0,0.0
2021-01-27 00:00:00-05:00,355.97516596231895,356.068795148532,348.2886869202177,350.53564453125,123351100,0.0,0.0,0.0
2021-01-28 00:00:00-05:00,352.36131751565193,357.57615223698986,351.92131458603075,353.55035400390625,94198100,0.0,0.0,0.0
2021-01-29 00:00:00-05:00,351.6778752037146,352.65156737557913,344.7871723613458,346.472412109375,126765100,0.0,0.0,0.0
2021-02-01 00:00:00-05:00,349.88963525233873,353.27880031449973,346.76261476483063,352.2395935058594,75817600,0.0,0.0,0.0
2021-02-02 00:00:00-05:00,355.4415270711783,358.78389207941166,352.32387783793394,357.2203674316406,64450700,0.0,0.0,0.0
2021-02-03 00:00:00-05:00,358.0535651747562,359.2332299217936,356.21855334617453,357.5011901855469,52427100,0.0,0.0,0.0
2021-02-04 00:00:00-05:00,358.54046551668864,361.611314470792,357.61360222180207,361.56451416015625,47142600,0.0,0.0,0.0
2021-02-05 00:00:00-05:00,363.4463232614555,363.699096345573,361.5176820583244,362.987548828125,48669800,0.0,0.0,0.0
2021-02-08 00:00:00-05:00,364.4481192151514,365.65587013671484,363.5867991782123,365.60906982421875,38365200,0.0,0.0,0.0
2021-02-09 00:00:00-05:00,364.7663661814191,365.96477395529973,364.354449223665,365.3655700683594,35551100,0.0,0.0,0.0
2021-02-10 00:00:00-05:00,367.11634769534874,367.26614867663744,362.7909479327446,365.2064208984375,59154400,0.0,0.0,0.0
2021-02-11 00:00:00-05:00,366.29249847319824,366.71381556698043,363.3527360226122,365.7962951660156,42913300,0.0,0.0,0.0
2021-02-12 00:00:00-05:00,364.9910773061147,367.8465815074679,364.91616253538814,367.6031799316406,50593300,0.0,0.0,0.0
2021-02-16 00:00:00-05:00,368.8389734144862,369.03560325119344,366.5639302035512,367.2848205566406,50972400,0.0,0.0,0.0
2021-02-17 00:00:00-05:00,365.5247875227554,367.6219442419627,364.50426649146596,367.3691711425781,52290600,0.0,0.0,0.0
2021-02-18 00:00:00-05:00,364.7476837323332,366.5546098976063,363.01564377368203,365.8056335449219,59712800,0.0,0.0,0.0
2021-02-19 00:00:00-05:00,367.06950298187,367.35973341937574,364.7101735265169,365.1595764160156,83241000,0.0,0.0,0.0
2021-02-22 00:00:00-05:00,362.37900752952436,364.77576612098994,362.0794055626871,362.3509216308594,67414200,0.0,0.0,0.0
2021-02-23 00:00:00-05:00,360.13208170322883,364.1485369964713,355.95648249404564,362.7909851074219,107284100,0.0,0.0,0.0
2021-02-24 00:00:00-05:00,361.69554661169246,367.2193543140166,360.7031400947551,366.7886657714844,72433900,0.0,0.0,0.0
2021-02-25 00:00:00-05:00,365.5153842430116,366.89165036320054,356.4994397180611,357.9505920410156,146670500,0.0,0.0,0.0
2021-02-26 00:00:00-05:00,359.8417660521564,360.99331629817215,354.11201500173956,356.1061706542969,152701600,0.0,0.0,0.0
2021-03-01 00:00:00-05:00,361.00274435596754,365.9928914426976,356.3028563200126,364.7383117675781,105348800,0.0,0.0,0.0
2021-03-02 00:00:00-05:00,364.9630301753362,365.19708885839384,361.3866066410272,361.8921813964844,79595300,0.0,0.0,0.0
2021-03-03 00:00:00-05:00,361.1899427947537,362.16360617608603,356.995601634974,357.0986022949219,119940200,0.0,0.0,0.0
2021-03-04 00:00:00-05:00,356.91136618185686,359.51409730594685,348.166938181186,352.6795959472656,183433000,0.0,0.0,0.0
2021-03-05 00:00:00-05:00,356.19984802170217,360.2256743979512,348.8785143397938,359.167724609375,152039600,0.0,0.0,0.0
2021-03-08 00:00:00-05:00,360.13201819714425,362.9594365096086,357.09862712207564,357.3794860839844,123149200,0.0,0.0,0.0
2021-03-09 00:00:00-05:00,361.24612757717085,365.04723778272904,360.74055289108605,362.4819641113281,113633600,0.0,0.0,0.0
2021-03-10 00:00:00-05:00,364.84131244461764,366.442265825077,363.41824594772226,364.7383117675781,109899400,0.0,0.0,0.0
2021-03-11 00:00:00-05:00,367.2192773978372,370.4211834677537,366.7605030526777,368.4363708496094,86245000,0.0,0.0,0.0
2021-03-12 00:00:00-05:00,367.0694890473151,369.0730161389304,366.254969555454,368.9325866699219,64653600,0.0,0.0,0.0
2021-03-15 00:00:00-04:00,369.1854586202437,371.394987620494,367.0321299942643,371.1328430175781,73427200,0.0,0.0,0.0
2021-03-16 00:00:00-04:00,371.75073910793407,372.46225808936504,369.8876125263924,370.6647033691406,73722500,0.0,0.0,0.0
2021-03-17 00:00:00-04:00,369.3726276607322,372.7337063739402,368.22104884168846,371.9285583496094,97959300,0.0,0.0,0.0
2021-03-18 00:00:00-04:00,369.3258548274589,371.4230112994617,365.8336892989774,366.51715087890625,115349100,0.0,0.0,0.0
2021-03-19 00:00:00-04:00,366.21467340200024,367.80209436326294,363.65037138799335,365.8389587402344,113624500,1.278,0.0,0.0
2021-03-22 00:00:00-04:00,366.35561481385486,370.1503993662236,366.29925903985094,368.7602233886719,73778600,0.0,0.0,0.0
2021-03-23 00:00:00-04:00,368.1214765299791,369.57738168580414,365.0687481292161,365.8577575683594,90686600,0.0,0.0,0.0
2021-03-24 00:00:00-04:00,367.26676429162904,368.9105413696606,363.95103224655037,363.99798583984375,97588600,0.0,0.0,0.0
2021-03-25 00:00:00-04:00,362.5513925660226,366.8439761405142,360.59763052907954,366.04559326171875,116128600,0.0,0.0,0.0
2021-03-26 00:00:00-04:00,367.2009100210331,372.3482894976798,366.59977232463365,371.94439697265625,114409100,0.0,0.0,0.0
2021-03-29 00:00:00-04:00,370.460351679942,372.6677150192703,368.96686635636115,371.756591796875,108107600,0.0,0.0,0.0
2021-03-30 00:00:00-04:00,370.4791131725585,371.44659205631615,369.1640688399087,370.7702941894531,76262200,0.0,0.0,0.0
2021-03-31 00:00:00-04:00,371.34323355801985,373.8417775209728,371.31505567617114,372.27313232421875,112734200,0.0,0.0,0.0
2021-04-01 00:00:00-04:00,374.217548612949,376.34978043348616,374.0109012264915,376.29339599609375,99682900,0.0,0.0,0.0
2021-04-05 00:00:00-04:00,378.9703991036064,382.2391771244886,378.8952676312016,381.6943664550781,91684800,0.0,0.0,0.0
2021-04-06 00:00:00-04:00,381.1308289814851,382.52097628372144,380.7926656747282,381.4689636230469,62021000,0.0,0.0,0.0
2021-04-07 00:00:00-04:00,381.2998909260838,382.2579677288621,380.83964255982676,381.9104309082031,55836300,0.0,0.0,0.0
2021-04-08 00:00:00-04:00,383.169082404591,383.7796223731057,382.22978132527777,383.7232666015625,57863100,0.0,0.0,0.0
2021-04-09 00:00:00-04:00,383.6012505856158,386.68215753369753,383.4791368368944,386.5130615234375,61104600,0.0,0.0,0.0
2021-04-12 00:00:00-04:00,385.9119052045941,386.92633789172277,385.30136515533724,386.6539611816406,56704900,0.0,0.0,0.0
2021-04-13 00:00:00-04:00,386.55057736501305,388.42917954960046,386.1654604773493,387.7998352050781,56551000,0.0,0.0,0.0
2021-04-14 00:00:00-04:00,387.7716753560826,388.8330902261772,385.93065315580645,386.4754638671875,61659900,0.0,0.0,0.0
2021-04-15 00:00:00-04:00,388.62638997889565,390.8995110315357,388.5794363945601,390.6271057128906,60229800,0.0,0.0,0.0
2021-04-16 00:00:00-04:00,391.92342862561344,392.5433708620649,390.495701110427,391.9328308105469,82037300,0.0,0.0,0.0
2021-04-19 00:00:00-04:00,390.9934243141692,391.4442704264012,388.67334981100794,390.00714111328125,78498500,0.0,0.0,0.0
2021-04-20 00:00:00-04:00,388.78604678933874,389.89441499401704,385.6675608588842,387.15167236328125,81851800,0.0,0.0,0.0
2021-04-21 00:00:00-04:00,386.5317314961308,391.02158875565004,386.3908134257118,390.81494140625,66793000,0.0,0.0,0.0
2021-04-22 00:00:00-04:00,390.6458991018156,391.4818620697647,386.17481725533787,387.24560546875,97582800,0.0,0.0,0.0
2021-04-23 00:00:00-04:00,387.80921498913796,392.8626591602239,387.73408351877964,391.4443054199219,73209200,0.0,0.0,0.0
2021-04-26 00:00:00-04:00,392.1018705031073,392.83452424631287,391.51010619798046,392.26153564453125,52182400,0.0,0.0,0.0
2021-04-27 00:00:00-04:00,392.5620883130966,392.75936217623746,391.03102298643597,392.1769714355469,51303100,0.0,0.0,0.0
2021-04-28 00:00:00-04:00,392.44935635947223,393.5765290480743,391.59458899256765,392.0642395019531,51238900,0.0,0.0,0.0
2021-04-29 00:00:00-04:00,394.8070326268462,395.18274732181203,391.1625398887709,394.56280517578125,78544300,0.0,0.0,0.0
2021-04-30 00:00:00-04:00,392.2803528707702,393.1351203767259,391.068646333185,391.9703674316406,85527000,0.0,0.0,0.0
2021-05-03 00:00:00-04:00,393.9709956658209,394.35611250011635,392.31784546480463,392.815673828125,68128300,0.0,0.0,0.0
2021-05-04 00:00:00-04:00,390.8150920633571,391.3129205972052,386.6821721473277,390.39239501953125,101591200,0.0,0.0,0.0
2021-05-05 00:00:00-04:00,392.0455002036445,392.28032548014147,389.9508484178214,390.5144348144531,60162200,0.0,0.0,0.0
2021-05-06 00:00:00-04:00,390.58960967412344,393.7644523514322,388.57011780497794,393.6329650878906,74321400,0.0,0.0,0.0
2021-05-07 00:00:00-04:00,394.4031491281633,397.15529444702287,393.71744901179585,396.4977722167969,67733800,0.0,0.0,0.0
2021-05-10 00:00:00-04:00,396.85468254314804,397.0801056159915,392.44935844844775,392.57147216796875,81852400,0.0,0.0,0.0
2021-05-11 00:00:00-04:00,388.02535201852055,390.0636196780387,385.16986819292356,389.0679626464844,116888000,0.0,0.0,0.0
2021-05-12 00:00:00-04:00,386.26877132282095,387.54620695915764,379.47761458394103,380.8020324707031,134811000,0.0,0.0,0.0
2021-05-13 00:00:00-04:00,382.36125569780376,387.32076371119285,382.3142734498256,385.37640380859375,106394000,0.0,0.0,0.0
2021-05-14 00:00:00-04:00,388.1285664962927,392.1487737157858,388.1003886122969,391.29400634765625,82201600,0.0,0.0,0.0
2021-05-17 00:00:00-04:00,390.17634631703214,391.11564753409976,388.2695373277944,390.2984313964844,65129200,0.0,0.0,0.0
2021-05-18 00:00:00-04:00,390.5613263616004,390.8055537832232,386.7759446523986,386.9356384277344,59810200,0.0,0.0,0.0
2021-05-19 00:00:00-04:00,382.220353738698,386.09964256874224,380.7268400084887,385.9211730957031,106467100,0.0,0.0,0.0
2021-05-20 00:00:00-04:00,386.80412879220756,391.3409685393417,386.6820437446114,390.0729064941406,78022200,0.0,0.0,0.0
2021-05-21 00:00:00-04:00,391.566445319186,392.81573183580736,389.2933527076713,389.75360107421875,76578700,0.0,0.0,0.0
2021-05-24 00:00:00-04:00,392.00790016927687,394.8070276420391,391.7636727212955,393.7268371582031,51376700,0.0,0.0,0.0
2021-05-25 00:00:00-04:00,394.81640728655066,395.1733462806178,392.27090940571543,392.853271484375,57451400,0.0,0.0,0.0
2021-05-26 00:00:00-04:00,393.4450933797477,394.1401671025201,392.402482795589,393.6329650878906,43088600,0.0,0.0,0.0
2021-05-27 00:00:00-04:00,394.6661892338307,395.182793416517,393.55779205638487,393.839599609375,56707700,0.0,0.0,0.0
2021-05-28 00:00:00-04:00,395.41754941191766,395.6805525494972,394.3091810939177,394.54400634765625,58520200,0.0,0.0,0.0
2021-06-01 00:00:00-04:00,396.9205008532493,397.06139029520114,393.75506050821133,394.196533203125,54216600,0.0,0.0,0.0
2021-06-02 00:00:00-04:00,394.8539557985818,395.6617695624663,393.83952333379665,394.8163757324219,49097100,0.0,0.0,0.0
2021-06-03 00:00:00-04:00,392.4869637913171,394.4970532057338,391.01225420938147,393.3511047363281,58138800,0.0,0.0,0.0
2021-06-04 00:00:00-04:00,395.21095658307695,397.24925267950715,393.41688795710087,396.94866943359375,55938800,0.0,0.0,0.0
2021-06-07 00:00:00-04:00,396.93922176181667,397.11769125205126,395.6242060431354,396.5635070800781,51555000,0.0,0.0,0.0
2021-06-08 00:00:00-04:00,397.42761744197645,397.521553271491,394.8069883892223,396.64801025390625,47134300,0.0,0.0,0.0
2021-06-09 00:00:00-04:00,397.4934038464304,397.5685639814991,395.8308513392417,396.0562744140625,48436300,0.0,0.0,0.0
2021-06-10 00:00:00-04:00,397.28679886427324,398.85544436779344,395.96238082799704,397.8973388671875,51020100,0.0,0.0,0.0
2021-06-11 00:00:00-04:00,398.4515917474272,398.66761268379514,397.1553514684253,398.5549011230469,45570800,0.0,0.0,0.0
2021-06-14 00:00:00-04:00,398.6675381475228,399.55048342857026,397.4182803625306,399.4471740722656,42358500,0.0,0.0,0.0
2021-06-15 00:00:00-04:00,399.5974838955145,399.6350353003225,397.831593252923,398.71453857421875,51508500,0.0,0.0,0.0
2021-06-16 00:00:00-04:00,398.85539921615816,399.08082228951355,394.4312994104029,396.48834228515625,80386100,0.0,0.0,0.0
2021-06-17 00:00:00-04:00,396.0750937044504,397.3431272132893,393.86773046301494,396.35687255859375,90949700,0.0,0.0,0.0
2021-06-18 00:00:00-04:00,393.0547927805481,393.7521403812713,390.8025337344148,391.0098571777344,118676300,1.376,0.0,0.0
2021-06-21 00:00:00-04:00,392.7814167881505,396.7959386698178,391.9615561241972,396.6074523925781,72822000,0.0,0.0,0.0
2021-06-22 00:00:00-04:00,396.5980682270364,399.5665403100934,395.87242190611005,398.7278137207031,57700300,0.0,0.0,0.0
2021-06-23 00:00:00-04:00,398.8033117406512,399.61373969091704,398.1625042322118,398.247314453125,49445400,0.0,0.0,0.0
2021-06-24 00:00:00-04:00,400.40531995318634,401.0272615121453,400.15086055645696,400.60321044921875,45110300,0.0,0.0,0.0
2021-06-25 00:00:00-04:00,401.35713701848357,402.4785645361461,401.02730032052824,402.0262145996094,58129500,0.0,0.0,0.0
2021-06-28 00:00:00-04:00,402.55393869071054,403.0062598324487,401.3477010477857,402.8366394042969,53159600,0.0,0.0,0.0
2021-06-29 00:00:00-04:00,403.22296513322453,403.86377250881685,402.5161846798291,403.0533447265625,35970500,0.0,0.0,0.0
2021-06-30 00:00:00-04:00,402.5915545407483,404.07108849814654,402.56328447349097,403.392578125,64827900,0.0,0.0,0.0
2021-07-01 00:00:00-04:00,404.1559972589853,405.7863148923217,404.0900241663064,405.6260986328125,53441000,0.0,0.0,0.0
2021-07-02 00:00:00-04:00,406.79464603667,409.084608229241,405.7108927994755,408.72650146484375,57697700,0.0,0.0,0.0
2021-07-06 00:00:00-04:00,408.7829877536855,408.9997441243618,405.230248168771,407.9819641113281,68710400,0.0,0.0,0.0
2021-07-07 00:00:00-04:00,408.67000129954806,409.7066186771182,406.6439025100575,409.42388916015625,63549500,0.0,0.0,0.0
2021-07-08 00:00:00-04:00,404.07116572771594,406.85118082823294,402.8837651580208,406.0878601074219,97595200,0.0,0.0,0.0
2021-07-09 00:00:00-04:00,407.60510094569935,410.72435716563393,405.8899730442734,410.42279052734375,76238600,0.0,0.0,0.0
2021-07-12 00:00:00-04:00,410.3379108909958,412.14728165569136,409.9044268961415,411.892822265625,52889600,0.0,0.0,0.0
2021-07-13 00:00:00-04:00,411.10121531294743,412.6090194308368,410.22481441480784,410.4886779785156,52911300,0.0,0.0,0.0
2021-07-14 00:00:00-04:00,412.19441470242623,412.6844676272284,409.84791245826784,411.10125732421875,64130400,0.0,0.0,0.0
2021-07-15 00:00:00-04:00,409.7536837004635,410.4321942087509,407.7841252653317,409.6971435546875,55126400,0.0,0.0,0.0
2021-07-16 00:00:00-04:00,410.8845114498762,410.93161864795053,406.0878310715976,406.4836120605469,75874700,0.0,0.0,0.0
2021-07-19 00:00:00-04:00,401.6304410207938,406.5496352308652,397.6536209600926,400.4807434082031,147987000,0.0,0.0,0.0
2021-07-20 00:00:00-04:00,401.14981020901354,407.50143136098563,400.3487864518047,406.21978759765625,99608200,0.0,0.0,0.0
2021-07-21 00:00:00-04:00,407.4260585782282,409.6500766470875,406.1727135449441,409.5086975097656,64724400,0.0,0.0,0.0
2021-07-22 00:00:00-04:00,409.68770044604696,410.61123740243363,408.6982191605414,410.3662109375,47878500,0.0,0.0,0.0
2021-07-23 00:00:00-04:00,412.3074853504877,414.92728406769214,411.61957069748223,414.5880432128906,63766600,0.0,0.0,0.0
2021-07-26 00:00:00-04:00,413.9943528266913,415.6152373869866,413.94724562650384,415.6058044433594,43719200,0.0,0.0,0.0
2021-07-27 00:00:00-04:00,414.5597397143087,414.58800978326263,410.8656210701545,413.71160888671875,67397100,0.0,0.0,0.0
2021-07-28 00:00:00-04:00,414.3429853060343,414.9272525731602,412.1095635711947,413.5419616699219,52472400,0.0,0.0,0.0
2021-07-29 00:00:00-04:00,414.47498326479524,416.34086557570345,414.46555032093,415.25714111328125,47435300,0.0,0.0,0.0
2021-07-30 00:00:00-04:00,412.67501782428445,414.70111625120774,412.5430716548514,413.2404479980469,68951200,0.0,0.0,0.0
2021-08-02 00:00:00-04:00,414.9649721562708,415.5209693765124,412.0153368747902,412.3734436035156,58783300,0.0,0.0,0.0
2021-08-03 00:00:00-04:00,413.1745067361262,415.85084575516265,410.9693547716872,415.72833251953125,58053900,0.0,0.0,0.0
2021-08-04 00:00:00-04:00,414.43723730712765,415.70001501829813,413.4477561089558,413.683349609375,46732200,0.0,0.0,0.0
2021-08-05 00:00:00-04:00,414.85192797034676,416.3880023567007,414.53152422702374,416.3031921386719,38969700,0.0,0.0,0.0
2021-08-06 00:00:00-04:00,416.62357793822423,417.4151686980422,416.3408484646631,416.9910888671875,46930000,0.0,0.0,0.0
2021-08-09 00:00:00-04:00,416.9627957200079,417.28319943179935,415.8790713621011,416.6518249511719,41222600,0.0,0.0,0.0
2021-08-10 00:00:00-04:00,417.10419292546993,417.8863795453643,416.4162782277763,417.170166015625,43339300,0.0,0.0,0.0
