Price,High,Low,Close,ATR
Ticker,GE,GE,GE,
Date,,,,
2025-09-04,282.01539309811614,275.4933635322741,281.9255065917969,5.728965677560351
2025-09-05,284.06292296338756,271.52822010963934,278.8892517089844,6.001195164607865
2025-09-08,282.5747458991433,275.1537900945284,275.7131042480469,6.057985590208146
2025-09-09,276.74183374180393,272.9664481332458,275.9028625488281,5.966681590942144
2025-09-10,283.1440063847199,276.5520857038567,283.0641174316406,6.017660080740128
2025-09-11,286.5598463548927,279.248772682414,281.21636962890625,6.06939662440967
2025-09-12,283.18397269074393,280.3574398947576,281.3462219238281,5.9396820712727365
2025-09-15,286.75960706235253,281.2763166067531,286.4300231933594,5.921426406645805
2025-09-16,294.38028617419593,288.48749269784423,292.6124572753906,6.002579869613435
2025-09-17,292.35277202166617,286.1503591586889,289.1466979980469,6.020960599496967
2025-09-18,297.28673110956515,289.8558087154526,296.7274169921875,6.105723499977819
2025-09-19,302.6601689744964,294.9995163347375,300.7724914550781,6.167920665569063
2025-09-22,300.78246463054705,295.9883348353396,300.6526184082031,6.112969030754599
2025-09-23,305.39683233949324,300.7824753884914,305.25701904296875,6.05821882677602
2025-09-24,306.8750326211887,298.4253657253317,299.9335021972656,6.153876749539261
2025-09-25,299.8735849928083,294.5101432809702,296.81732177734375,6.124656036209506
2025-09-26,301.63144765027175,292.3927360914472,294.6200256347656,6.249218257114108
2025-09-29,297.92999267578125,289.6600036621094,293.6300048828125,6.330049087376418
2025-09-30,301.4700012207031,293.9100036621094,300.82000732421875,6.390446977396986
2025-10-01,302.2300109863281,295.0299987792969,300.8800048828125,6.422829586582357
2025-10-02,303.44000244140625,296.79998779296875,299.45001220703125,6.431516989056563
2025-10-03,302.75,295.4599914550781,297.0,6.465856651291175
2025-10-06,299.2900085449219,294.75,298.2200012207031,6.388822727036403
2025-10-07,302.739990234375,297.8900146484375,301.739990234375,6.3272688413924465
2025-10-08,304.6700134277344,299.6000061035156,301.239990234375,6.276978380705499
