Price,High,Low,Close,ATR
Ticker,KGC,KGC,KGC,
Date,,,,
2025-09-04,22.030000686645508,21.489999771118164,21.489999771118164,0.5548203245249503
2025-09-05,22.219999313354492,21.610000610351562,22.110000610351562,0.5618274932334054
2025-09-08,22.700000762939453,22.280000686645508,22.530000686645508,0.5629543996075849
2025-09-09,22.850000381469727,22.219999313354492,22.3700008392334,0.5656362663478909
2025-09-10,22.989999771118164,22.549999237060547,22.940000534057617,0.5678107729693659
2025-09-11,23.299999237060547,22.729999542236328,23.260000228881836,0.56789832984356
2025-09-12,23.649999618530273,23.190000534057617,23.280000686645508,0.5635823600287239
2025-09-15,23.420000076293945,23.010000228881836,23.260000228881836,0.5574390595240593
2025-09-16,23.3700008392334,22.709999084472656,22.739999771118164,0.5615415673335266
2025-09-17,22.81999969482422,22.280000686645508,22.459999084472656,0.5606798649673339
2025-09-18,22.350000381469727,21.940000534057617,22.260000228881836,0.5590526123852421
2025-09-19,23.639999389648438,22.40999984741211,23.489999771118164,0.5918904743204965
2025-09-22,24.290000915527344,23.530000686645508,24.229999542236328,0.6002149011240437
2025-09-23,24.90999984741211,24.299999237060547,24.479999542236328,0.6034063172861133
2025-09-24,24.59000015258789,23.280000686645508,23.309999465942383,0.631670043232364
2025-09-25,23.81999969482422,23.209999084472656,23.639999389648438,0.6308032659171319
2025-09-26,24.1200008392334,23.600000381469727,24.110000610351562,0.6263711535909935
2025-09-29,24.8799991607666,24.31999969482422,24.3700008392334,0.6321162494639553
2025-09-30,25.010000228881836,24.030000686645508,24.850000381469727,0.6460315811748502
2025-10-01,25.579999923706055,24.959999084472656,25.450000762939453,0.6493902996173093
2025-10-02,25.780000686645508,24.219999313354492,24.950000762939453,0.6858147425642575
2025-10-03,25.219999313354492,24.809999465942383,25.030000686645508,0.6747821467581715
2025-10-06,25.790000915527344,25.229999542236328,25.350000381469727,0.6781908700431181
2025-10-07,25.469999313354492,24.959999084472656,25.260000228881836,0.6714632443966667
2025-10-08,25.899999618530273,25.184999465942383,25.31130027770996,0.6732047207243157
