Date,High,Low,Close,Max200,Min200,Max100,Min100,ATR25,Signal,Reason,EntryPrice,StopPrice
1997-05-15,0.125,0.0963540002703666,0.0979169979691505,,,,,,0,no_prev,,
1997-05-16,0.0989580005407333,0.0854170024394989,0.0864579975605011,,,,,,0,missing_prev,,
1997-05-19,0.0885419994592666,0.0812499970197677,0.0854170024394989,,,,,,0,missing_prev,,
1997-05-20,0.0874999985098838,0.0817710012197494,0.0817710012197494,,,,,,0,missing_prev,,
1997-05-21,0.0822919979691505,0.0687500014901161,0.0713540017604827,,,,,,0,missing_prev,,
1997-05-22,0.0723960027098655,0.0656249970197677,0.0697920024394989,,,,,,0,missing_prev,,
1997-05-23,0.0760419964790344,0.0666669979691505,0.0750000029802322,,,,,,0,missing_prev,,
1997-05-27,0.0822919979691505,0.0729169994592666,0.0791670009493827,,,,,,0,missing_prev,,
1997-05-28,0.0817710012197494,0.0765630006790161,0.0765630006790161,,,,,,0,missing_prev,,
1997-05-29,0.0770829990506172,0.0739580020308494,0.0752599984407424,,,,,,0,missing_prev,,
1997-05-30,0.0755209997296333,0.0739580020308494,0.0750000029802322,,,,,,0,missing_prev,,
1997-06-02,0.0765630006790161,0.0750000029802322,0.0755209997296333,,,,,,0,missing_prev,,
1997-06-03,0.0765630006790161,0.0739580020308494,0.0739580020308494,,,,,,0,missing_prev,,
1997-06-04,0.0744789987802505,0.0697920024394989,0.0708329975605011,,,,,,0,missing_prev,,
1997-06-05,0.0770829990506172,0.0687500014901161,0.0770829990506172,,,,,,0,missing_prev,,
1997-06-06,0.0854170024394989,0.0755209997296333,0.0828130021691322,,,,,,0,missing_prev,,
1997-06-09,0.0854170024394989,0.0828130021691322,0.0843750014901161,,,,,,0,missing_prev,,
1997-06-10,0.0854170024394989,0.0765630006790161,0.0791670009493827,,,,,,0,missing_prev,,
1997-06-11,0.0802080035209655,0.0765630006790161,0.0770829990506172,,,,,,0,missing_prev,,
1997-06-12,0.0822919979691505,0.0776040032505989,0.0802080035209655,,,,,,0,missing_prev,,
1997-06-13,0.0812499970197677,0.0791670009493827,0.0791670009493827,,,,,,0,missing_prev,,
1997-06-16,0.0802080035209655,0.078125,0.078645996749401,,,,,,0,missing_prev,,
1997-06-17,0.0799480006098747,0.0747400000691413,0.0752599984407424,,,,,,0,missing_prev,,
1997-06-18,0.0768230035901069,0.0750000029802322,0.0755209997296333,,,,,,0,missing_prev,,
1997-06-19,0.0765630006790161,0.0750000029802322,0.0755209997296333,,,,,0.0065729194879531,0,missing_prev,,
1997-06-20,0.0776040032505989,0.0750000029802322,0.0763019993901252,,,,,0.0055312395095825,0,missing_prev,,
1997-06-23,0.0770829990506172,0.0739580020308494,0.0750000029802322,,,,,0.0051145994663238,0,missing_prev,,
1997-06-24,0.0763019993901252,0.0739580020308494,0.0755209997296333,,,,,0.0049166792631149,0,missing_prev,,
1997-06-25,0.0763019993901252,0.0744789987802505,0.0755209997296333,,,,,0.0047604393959045,0,missing_prev,,
1997-06-26,0.0760419964790344,0.0752599984407424,0.0755209997296333,,,,,0.0042500394582748,0,missing_prev,,
1997-06-27,0.0757810026407241,0.0739580020308494,0.0744789987802505,,,,,0.0040521192550659,0,missing_prev,,
1997-06-30,0.0799480006098747,0.0739580020308494,0.0770829990506172,,,,,0.0039167192578315,0,missing_prev,,
1997-07-01,0.0770829990506172,0.0755209997296333,0.0757810026407241,,,,,0.0036041992902755,0,missing_prev,,
1997-07-02,0.0796879976987838,0.0755209997296333,0.079426996409893,,,,,0.0035625591874122,0,missing_prev,,
1997-07-03,0.0958330035209655,0.0796879976987838,0.0955730006098747,,,,,0.0040937995910644,0,missing_prev,,
1997-07-07,0.1010420024394989,0.0916669964790344,0.1000000014901161,,,,,0.0044062799215316,0,missing_prev,,
1997-07-08,0.1166670024394989,0.1020829975605011,0.1151039972901344,,,,,0.0050104400515556,0,missing_prev,,
1997-07-09,0.1192710027098655,0.1135419979691505,0.1161459982395172,,,,,0.0051354002952575,0,missing_prev,,
1997-07-10,0.1286460012197494,0.1166670024394989,0.1281249970197677,,,,,0.0054479205608367,0,missing_prev,,
1997-07-11,0.1260419934988021,0.1104170009493827,0.1145830005407333,,,,,0.0058229205012321,0,missing_prev,,
1997-07-14,0.1166670024394989,0.1057289987802505,0.1067709997296333,,,,,0.0058646005392074,0,missing_prev,,
1997-07-15,0.1239579990506172,0.1067709997296333,0.1218750029802322,,,,,0.0064479205012321,0,missing_prev,,
1997-07-16,0.1247399970889091,0.1151039972901344,0.1166670024394989,,,,,0.0064792004227638,0,missing_prev,,
1997-07-17,0.1171879991889,0.1078130006790161,0.1109379976987838,,,,,0.0067084002494812,0,missing_prev,,
1997-07-18,0.1109379976987838,0.1078130006790161,0.1078130006790161,,,,,0.0066250401735305,0,missing_prev,,
1997-07-21,0.109895996749401,0.1072919964790344,0.1091149970889091,,,,,0.0066458803415298,0,missing_prev,,
1997-07-22,0.109375,0.1031249985098838,0.1067709997296333,,,,,0.0068125602602958,0,missing_prev,,
1997-07-23,0.1166670024394989,0.1088540032505989,0.1145830005407333,,,,,0.0070000803470611,0,missing_prev,,
1997-07-24,0.1156250014901161,0.1109379976987838,0.1130210012197494,,,,,0.0071146404743194,0,missing_prev,,
1997-07-25,0.1124999970197677,0.1109379976987838,0.1114580035209655,,,,,0.0071354407072067,0,missing_prev,,
1997-07-28,0.1197919994592666,0.1109379976987838,0.1161459982395172,,,,,0.0073854407668113,0,missing_prev,,
1997-07-29,0.125,0.1166670024394989,0.1239579990506172,,,,,0.0076146009564399,0,missing_prev,,
1997-07-30,0.1252599954605102,0.1213539987802505,0.1223959997296333,,,,,0.0076770809292793,0,missing_prev,,
1997-07-31,0.1218750029802322,0.1166670024394989,0.1197919994592666,,,,,0.0078333207964897,0,missing_prev,,
1997-08-01,0.1208330020308494,0.1124999970197677,0.1208330020308494,,,,,0.0081353610754013,0,missing_prev,,
1997-08-04,0.1205729991197586,0.1151039972901344,0.1156250014901161,,,,,0.0082916012406349,0,missing_prev,,
1997-08-05,0.1166670024394989,0.1072919964790344,0.1104170009493827,,,,,0.0084270015358924,0,missing_prev,,
1997-08-06,0.1156250014901161,0.109375,0.1124999970197677,,,,,0.0086145216226577,0,missing_prev,,
1997-08-07,0.1130210012197494,0.1062500029802322,0.1088540032505989,,,,,0.0087186816334724,0,missing_prev,,
1997-08-08,0.1151039972901344,0.1052080020308494,0.1145830005407333,,,,,0.0084582811594009,0,missing_prev,,
1997-08-11,0.1166670024394989,0.1124999970197677,0.116406001150608,,,,,0.0082499611377716,0,missing_prev,,
1997-08-12,0.1151039972901344,0.109895996749401,0.109895996749401,,,,,0.0078436812758445,0,missing_prev,,
1997-08-13,0.1114580035209655,0.1083329990506172,0.109895996749401,,,,,0.0077395212650299,0,missing_prev,,
1997-08-14,0.1124999970197677,0.1059900000691413,0.1078130006790161,,,,,0.0074999210238456,0,missing_prev,,
1997-08-15,0.1078130006790161,0.0968749970197677,0.1057289987802505,,,,,0.0072291213274002,0,missing_prev,,
1997-08-18,0.1026040017604827,0.0984380021691322,0.1020829975605011,,,,,0.007083241045475,0,missing_prev,,
1997-08-19,0.1104170009493827,0.1026040017604827,0.1083329990506172,,,,,0.0067291212081909,0,missing_prev,,
1997-08-20,0.109375,0.1036460027098655,0.1083329990506172,,,,,0.0065728411078453,0,missing_prev,,
1997-08-21,0.108594000339508,0.1036460027098655,0.1057289987802505,,,,,0.0063957610726356,0,missing_prev,,
1997-08-22,0.1062500029802322,0.1046880036592483,0.1062500029802322,,,,,0.0063332411646843,0,missing_prev,,
1997-08-25,0.1130210012197494,0.1052080020308494,0.1109379976987838,,,,,0.0065416011214256,0,missing_prev,,
1997-08-26,0.1177079975605011,0.1114580035209655,0.1171879991889,,,,,0.0065624010562896,0,missing_prev,,
1997-08-27,0.1161459982395172,0.1124999970197677,0.1158849969506263,,,,,0.0063540810346603,0,missing_prev,,
1997-08-28,0.1197919994592666,0.1140630021691322,0.1187499985098838,,,,,0.0063957607746124,0,missing_prev,,
1997-08-29,0.1187499985098838,0.1161459982395172,0.1169269979000091,,,,,0.0064166006445884,0,missing_prev,,
1997-09-02,0.1187499985098838,0.1166670024394989,0.1177079975605011,,,,,0.0061457604169845,0,missing_prev,,
1997-09-03,0.1208330020308494,0.1156250014901161,0.1166670024394989,,,,,0.0059999203681945,0,missing_prev,,
1997-09-04,0.127603992819786,0.1171879991889,0.127603992819786,,,,,0.0062811601161956,0,missing_prev,,
1997-09-05,0.1333329975605011,0.1229169964790344,0.125,,,,,0.0064686402678489,0,missing_prev,,
1997-09-08,0.1510419994592666,0.125,0.1500000059604644,,,,,0.0071770000457763,0,missing_prev,,
1997-09-09,0.1692710071802139,0.1513019949197769,0.161979004740715,,,,,0.0077186799049377,0,missing_prev,,
1997-09-10,0.1664060056209564,0.15625,0.1651040017604828,,,,,0.0077499198913574,0,missing_prev,,
1997-09-11,0.1666669994592666,0.1520829945802688,0.1578129976987838,,,,,0.0080832800269126,0,missing_prev,,
1997-09-12,0.1848960071802139,0.1578129976987838,0.1843750029802322,,,,,0.0088957604765892,0,missing_prev,,
1997-09-15,0.1838539987802505,0.1526039987802505,0.1546880006790161,,,,,0.009770760834217,0,missing_prev,,
1997-09-16,0.1770830005407333,0.1559900045394897,0.1677079945802688,,,,,0.0104998806118965,0,missing_prev,,
1997-09-17,0.1749999970197677,0.1666669994592666,0.1703130006790161,,,,,0.0105728003382682,0,missing_prev,,
1997-09-18,0.1734379976987838,0.1640630066394806,0.1645829975605011,,,,,0.0108227998018264,0,missing_prev,,
1997-09-19,0.2041669934988021,0.1687500029802322,0.1973959952592849,,,,,0.0121457597613334,0,missing_prev,,
1997-09-22,0.2338539958000183,0.1973959952592849,0.2249999940395355,,,,,0.0131665596365928,0,missing_prev,,
1997-09-23,0.2322919964790344,0.2197919934988021,0.2312500029802322,,,,,0.0133749198913574,0,missing_prev,,
1997-09-24,0.2406249940395355,0.2145829945802688,0.21875,,,,,0.0140832397341728,0,missing_prev,,
1997-09-25,0.2177080065011978,0.2026039958000183,0.2039059996604919,,,,,0.0144999200105667,0,missing_prev,,
1997-09-26,0.2130209952592849,0.2026039958000183,0.2083330005407333,,,,,0.0147186800837516,0,missing_prev,,
1997-09-29,0.2093749940395355,0.1979169994592666,0.2020830065011978,,,,,0.015114519894123,0,missing_prev,,
1997-09-30,0.2174479961395263,0.190103992819786,0.2169270068407058,,,,,0.0158957600593566,0,missing_prev,,
1997-10-01,0.2249999940395355,0.1968750059604644,0.2010419964790344,,,,,0.0167499595880508,0,missing_prev,,
1997-10-02,0.208854004740715,0.1994789987802505,0.2005210071802139,,,,,0.0169374397397041,0,missing_prev,,
1997-10-03,0.2062499970197677,0.1989579945802688,0.2007810026407241,,,,,0.0169999599456787,0,missing_prev,,
1997-10-06,0.2062499970197677,0.1971350014209747,0.2062499970197677,,,0.2406249940395355,0.0656249970197677,0.0172603997588157,0,missing_prev,,
1997-10-07,0.2093749940395355,0.2020830065011978,0.2028650045394897,,,0.2406249940395355,0.0656249970197677,0.0174687594175338,0,missing_prev,,
1997-10-08,0.2083330005407333,0.1992190033197403,0.2002599984407425,,,0.2406249940395355,0.0656249970197677,0.0176249992847442,0,missing_prev,,
1997-10-09,0.2010419964790344,0.1869789958000183,0.1875,,,0.2406249940395355,0.0656249970197677,0.0177500396966934,0,missing_prev,,
1997-10-10,0.203125,0.1833329945802688,0.1950519979000091,,,0.2406249940395355,0.0656249970197677,0.018125079870224,0,missing_prev,,
1997-10-13,0.2020830065011978,0.1963540017604828,0.2000000029802322,,,0.2406249940395355,0.0656249970197677,0.0173646402359008,0,missing_prev,,
1997-10-14,0.2052080035209655,0.1916670054197311,0.1989579945802688,,,0.2406249940395355,0.0666669979691505,0.0171354401111602,0,missing_prev,,
1997-10-15,0.1984380036592483,0.1885419934988021,0.1960940062999725,,,0.2406249940395355,0.0687500014901161,0.0171458399295806,0,missing_prev,,
1997-10-16,0.1989579945802688,0.1802079975605011,0.1812500059604644,,,0.2406249940395355,0.0687500014901161,0.0173124796152114,0,missing_prev,,
1997-10-17,0.1828130036592483,0.1760420054197311,0.1812500059604644,,,0.2406249940395355,0.0687500014901161,0.0164999991655349,0,missing_prev,,
1997-10-20,0.1937499940395355,0.1833329945802688,0.1911460012197494,,,0.2406249940395355,0.0687500014901161,0.0157291585206985,0,missing_prev,,
1997-10-21,0.2218749970197677,0.1927080005407333,0.221353992819786,,,0.2406249940395355,0.0687500014901161,0.0160625183582305,0,missing_prev,,
1997-10-22,0.2309899926185608,0.21875,0.2260420024394989,,,0.2406249940395355,0.0687500014901161,0.0162187981605529,0,missing_prev,,
1997-10-23,0.2281250059604644,0.2093749940395355,0.2249999940395355,,,0.2406249940395355,0.0687500014901161,0.016593798995018,0,missing_prev,,
1997-10-24,0.2531250119209289,0.2270829975605011,0.2513020038604736,,,0.2531250119209289,0.0687500014901161,0.0161354398727417,0,missing_prev,,
1997-10-27,0.2505210041999817,0.2114579975605011,0.2135419994592666,,,0.2531250119209289,0.0739580020308494,0.0162708801031112,0,missing_prev,,
1997-10-28,0.25,0.1937499940395355,0.2473960071802139,,,0.2531250119209289,0.0739580020308494,0.0180208802223205,0,missing_prev,,
1997-10-29,0.2750000059604645,0.25,0.2695310115814209,,,0.2750000059604645,0.0739580020308494,0.0180833601951599,0,missing_prev,,
1997-10-30,0.2677080035209656,0.2520830035209656,0.2562499940395355,,,0.2750000059604645,0.0739580020308494,0.0181354403495788,0,missing_prev,,
1997-10-31,0.2729170024394989,0.2484380006790161,0.2541669905185699,,,0.2750000059604645,0.0739580020308494,0.0186979204416275,0,missing_prev,,
1997-11-03,0.2609379887580871,0.2473960071802139,0.2536459863185882,,,0.2750000059604645,0.0739580020308494,0.0187812799215316,0,missing_prev,,
1997-11-04,0.2526040077209472,0.2411459982395172,0.2479169964790344,,,0.2750000059604645,0.0739580020308494,0.0181875193119049,0,missing_prev,,
1997-11-05,0.2559899985790252,0.2437500059604644,0.2437500059604644,,,0.2750000059604645,0.0739580020308494,0.0175521194934844,0,missing_prev,,
1997-11-06,0.2458329945802688,0.2317710071802139,0.2330729961395263,,,0.2750000059604645,0.0739580020308494,0.0177395987510681,0,missing_prev,,
1997-11-07,0.2320310026407241,0.2192710041999817,0.2239580005407333,,,0.2750000059604645,0.0739580020308494,0.0179999983310699,0,missing_prev,,
1997-11-10,0.2281250059604644,0.2104170024394989,0.2104170024394989,,,0.2750000059604645,0.0739580020308494,0.0183437186479568,0,missing_prev,,
1997-11-11,0.2156250029802322,0.1958329975605011,0.1973959952592849,,,0.2750000059604645,0.0739580020308494,0.0188437193632125,0,missing_prev,,
1997-11-12,0.2093749940395355,0.1833329945802688,0.1885419934988021,,,0.2750000059604645,0.0739580020308494,0.0195208394527435,0,missing_prev,,
1997-11-13,0.1984380036592483,0.1885419934988021,0.1929689943790435,,,0.2750000059604645,0.0739580020308494,0.0193541598320007,0,missing_prev,,
1997-11-14,0.2104170024394989,0.1890629976987838,0.2083330005407333,,,0.2750000059604645,0.0739580020308494,0.01941663980484,0,missing_prev,,
1997-11-17,0.2270829975605011,0.2109380066394806,0.21875,,,0.2750000059604645,0.0739580020308494,0.0198853993415832,0,missing_prev,,
