Date,High,Low,Close,Max200,Min200,Max100,Min100,ATR25,Signal,Reason,EntryPrice,StopPrice
1962-04-02,0.0914039684549752,0.0904664221347498,0.0911695882678031,,,,,,0,no_prev,,
1962-04-03,0.0909352184949863,0.0885914843259253,0.0890602618455886,,,,,,0,missing_prev,,
1962-04-04,0.0897634392024025,0.0867165466123602,0.0869509354233741,,,,,,0,missing_prev,,
1962-04-05,0.0874196586991997,0.084372912611596,0.0871852785348892,,,,,,0,missing_prev,,
1962-04-06,0.0867164580047787,0.0843728706240654,0.0843728706240654,,,,,,0,missing_prev,,
1962-04-09,0.0867164580047787,0.0843728706240654,0.0843728706240654,,,,,,0,missing_prev,,
1962-04-10,0.0853102714809879,0.083669704909524,0.0843728706240654,,,,,,0,missing_prev,,
1962-04-11,0.0860134910108955,0.0839041459766672,0.0850759446620941,,,,,,0,missing_prev,,
1962-04-12,0.0850758914333148,0.0832009277664965,0.0843728706240654,,,,,,0,missing_prev,,
1962-04-13,0.0871852785348892,0.084372912611596,0.0871852785348892,,,,,,0,missing_prev,,
1962-04-16,0.0871853173306719,0.0857791294813764,0.0860135182738304,,,,,,0,missing_prev,,
1962-04-17,0.0862479080490815,0.0857791304588317,0.0857791304588317,,,,,,0,missing_prev,,
1962-04-18,0.0881228709545943,0.0864823027067862,0.0869509354233741,,,,,,0,missing_prev,,
1962-04-19,0.0874197036027908,0.0862479129893258,0.0874197036027908,,,,,,0,missing_prev,,
1962-04-23,0.0895289927721023,0.0867164908031508,0.0895289927721023,,,,,,0,missing_prev,,
1962-04-24,0.0909351336844923,0.0890601787837681,0.0897633358836174,,,,,,0,missing_prev,,
1962-04-25,0.0890602752558707,0.085310352868582,0.0857791304588317,,,,,,0,missing_prev,,
1962-04-26,0.087888474188137,0.086247906088829,0.086247906088829,,,,,,0,missing_prev,,
1962-04-27,0.0876540853983394,0.0857791285092337,0.086247906088829,,,,,,0,missing_prev,,
1962-04-30,0.0857790486240155,0.0839040934810378,0.0843728706240654,,,,,,0,missing_prev,,
1962-05-01,0.0855446681380271,0.0832009356304966,0.0855446681380271,,,,,,0,missing_prev,,
1962-05-02,0.0890602712352588,0.08601351537089,0.088591493666172,,,,,,0,missing_prev,,
1962-05-03,0.0890602618455886,0.087185305196191,0.0890602618455886,,,,,,0,missing_prev,,
1962-05-04,0.0881229117512703,0.0869509756774999,0.0881229117512703,,,,,,0,missing_prev,,
1962-05-07,0.0883573254286172,0.0876541584730148,0.0876541584730148,,,,,0.0021843366272374,0,missing_prev,,
1962-05-08,0.0895290608507257,0.0878884924112563,0.0892946720123291,,,,,0.0022218308695368,0,missing_prev,,
1962-05-09,0.0890603225238622,0.087419744992696,0.0881229117512703,,,,,0.0021937037926471,0,missing_prev,,
1962-05-10,0.0881228709545943,0.0867165466123602,0.0869509354233741,,,,,0.0021280826946018,0,missing_prev,,
1962-05-11,0.0876540511283048,0.0853103175759315,0.0853103175759315,,,,,0.0020999621931926,0,missing_prev,,
1962-05-14,0.0888649821281433,0.0848364109216241,0.0888649821281433,,,,,0.0021486087250204,0,missing_prev,,
1962-05-15,0.090997716317069,0.0891019282262726,0.0895757675170898,,,,,0.0021401745973489,0,missing_prev,,
1962-05-16,0.0907607335859228,0.0895757775562288,0.0898127704858779,,,,,0.0021219505772436,0,missing_prev,,
1962-05-17,0.090760738431531,0.0872061545648742,0.0893389359116554,,,,,0.0021797601305408,0,missing_prev,,
1962-05-18,0.0921825566397204,0.0893389427633318,0.0917085707187652,,,,,0.0022185042838395,0,missing_prev,,
1962-05-21,0.0924195281567915,0.0900497626333629,0.0909977257251739,,,,,0.0022007985883437,0,missing_prev,,
1962-05-22,0.0907607585755304,0.0886279767553865,0.0891019627451896,,,,,0.0022393410331633,0,missing_prev,,
1962-05-23,0.0891019305330506,0.0864951636655022,0.0867321565747261,,,,,0.0023248618927408,0,missing_prev,,
1962-05-24,0.0881539192948804,0.0864951163530349,0.0864951163530349,,,,,0.0022974643905842,0,missing_prev,,
1962-05-25,0.0881539501947082,0.0862581538087561,0.0872061252593994,,,,,0.0023264246214836,0,missing_prev,,
1962-05-28,0.0881540075196509,0.0748834758996963,0.0748834758996963,,,,,0.0027447458075238,0,missing_prev,,
1962-05-29,0.0845993355586244,0.0741725746635903,0.0815187394618988,,,,,0.0030868180472962,0,missing_prev,,
1962-05-31,0.0872061252593994,0.0848363517666748,0.0872061252593994,,,,,0.0031361941585948,0,missing_prev,,
