Date,High,Low,Close,Max200,Min200,Max100,Min100,ATR25,Signal,Reason,EntryPrice,StopPrice
1973-02-21,0.9056090712547302,0.9056090712547302,0.9056090712547302,,,,,,0,no_prev,,
1973-02-22,0.9120314717292786,0.9120314717292786,0.9120314717292786,,,,,,0,missing_prev,,
1973-02-23,0.9120314717292786,0.9120314717292786,0.9120314717292786,,,,,,0,missing_prev,,
1973-02-26,0.8927631378173828,0.8927631378173828,0.8927631378173828,,,,,,0,missing_prev,,
1973-02-27,0.8606495261192322,0.8606495261192322,0.8606495261192322,,,,,,0,missing_prev,,
1973-02-28,0.8542271852493286,0.8542271852493286,0.8542271852493286,,,,,,0,missing_prev,,
1973-03-01,0.8092674016952515,0.8092674016952515,0.8092674016952515,,,,,,0,missing_prev,,
1973-03-02,0.8221130967140198,0.8221130967140198,0.8221130967140198,,,,,,0,missing_prev,,
1973-03-05,0.863860547542572,0.863860547542572,0.863860547542572,,,,,,0,missing_prev,,
1973-03-06,0.8927631378173828,0.8927631378173828,0.8927631378173828,,,,,,0,missing_prev,,
1973-03-07,0.8831285834312438,0.8831285834312438,0.8831285834312439,,,,,,0,missing_prev,,
1973-03-08,0.8959752321243286,0.8959752321243286,0.8959752321243286,,,,,,0,missing_prev,,
1973-03-09,0.863860547542572,0.863860547542572,0.863860547542572,,,,,,0,missing_prev,,
1973-03-12,0.8606495261192322,0.8606495261192322,0.8606495261192322,,,,,,0,missing_prev,,
1973-03-13,0.8542271852493286,0.8542271852493286,0.8542271852493286,,,,,,0,missing_prev,,
1973-03-14,0.8510156273841858,0.8510156273841858,0.8510156273841858,,,,,,0,missing_prev,,
1973-03-15,0.8221130967140198,0.8221130967140198,0.8221130967140198,,,,,,0,missing_prev,,
1973-03-16,0.8189020752906799,0.8189020752906799,0.8189020752906799,,,,,,0,missing_prev,,
1973-03-19,0.825324296951294,0.825324296951294,0.825324296951294,,,,,,0,missing_prev,,
1973-03-20,0.8092674016952515,0.8092674016952515,0.8092674016952515,,,,,,0,missing_prev,,
1973-03-21,0.8092674016952515,0.8092674016952515,0.8092674016952515,,,,,,0,missing_prev,,
1973-03-22,0.7996332049369812,0.7996332049369812,0.7996332049369812,,,,,,0,missing_prev,,
1973-03-23,0.796421706676483,0.796421706676483,0.7964217066764832,,,,,,0,missing_prev,,
1973-03-26,0.8285352587699891,0.8285352587699891,0.828535258769989,,,,,,0,missing_prev,,
1973-03-27,0.8381698131561279,0.8381698131561279,0.8381698131561279,,,,,0.0147723793983459,0,missing_prev,,
1973-03-28,0.8510156273841858,0.8510156273841858,0.8510156273841858,,,,,0.0152862119674682,0,missing_prev,,
1973-03-29,0.8606495261192322,0.8606495261192322,0.8606495261192322,,,,,0.0154146718978881,0,missing_prev,,
1973-03-30,0.8606495261192322,0.8606495261192322,0.8606495261192322,,,,,0.0154146718978881,0,missing_prev,,
1973-04-02,0.8445925116539001,0.8445925116539001,0.8445925116539001,,,,,0.0152862191200256,0,missing_prev,,
1973-04-03,0.8381698131561279,0.8381698131561279,0.8381698131561279,,,,,0.0142585825920105,0,missing_prev,,
1973-04-04,0.8445925116539001,0.8445925116539001,0.8445925116539001,,,,,0.0142585968971252,0,missing_prev,,
1973-04-05,0.8445925116539001,0.8445925116539001,0.8445925116539001,,,,,0.0124602055549621,0,missing_prev,,
1973-04-06,0.8478041291236877,0.8478041291236877,0.8478041291236877,,,,,0.0120748424530029,0,missing_prev,,
1973-04-09,0.8445925116539001,0.8445925116539001,0.8445925116539001,,,,,0.0105334091186523,0,missing_prev,,
1973-04-10,0.8317471742630005,0.8317471742630005,0.8317471742630005,,,,,0.0098911190032959,0,missing_prev,,
1973-04-11,0.8799178600311279,0.8799178600311279,0.8799178600311279,,,,,0.0114325642585754,0,missing_prev,,
1973-04-12,0.8959752321243286,0.8959752321243286,0.8959752321243286,,,,,0.01156099319458,0,missing_prev,,
1973-04-13,0.8959752321243286,0.8959752321243286,0.8959752321243286,,,,,0.0102764058113098,0,missing_prev,,
1973-04-16,0.8927631378173828,0.8927631378173828,0.8927631378173828,,,,,0.010276448726654,0,missing_prev,,
1973-04-17,0.9056090712547302,0.9056090712547302,0.9056090712547302,,,,,0.0105333924293518,0,missing_prev,,
1973-04-18,0.9056090712547302,0.9056090712547302,0.9056090712547302,,,,,0.0104049301147461,0,missing_prev,,
1973-04-19,0.956990897655487,0.956990897655487,0.9569908976554872,,,,,0.0113041019439697,0,missing_prev,,
1973-04-23,0.931299924850464,0.931299924850464,0.931299924850464,,,,,0.012203299999237,0,missing_prev,,
1973-04-24,0.8895516395568848,0.8895516395568848,0.8895516395568848,,,,,0.0136163425445556,0,missing_prev,,
1973-04-25,0.8734952211380005,0.8734952211380005,0.8734952211380005,,,,,0.0136163234710693,0,missing_prev,,
1973-04-26,0.8927631378173828,0.8927631378173828,0.8927631378173828,,,,,0.0143870401382446,0,missing_prev,,
1973-04-27,0.8734952211380005,0.8734952211380005,0.8734952211380005,,,,,0.0147723889350891,0,missing_prev,,
1973-04-30,0.8959752321243286,0.8959752321243286,0.8959752321243286,,,,,0.0155431294441223,0,missing_prev,,
1973-05-01,0.8863407373428345,0.8863407373428345,0.8863407373428345,,,,,0.0146439671516418,0,missing_prev,,
1973-05-02,0.876706600189209,0.876706600189209,0.876706600189209,,,,,0.0146439504623413,0,missing_prev,,
1973-05-03,0.8927633983055626,0.8542268445080481,0.8863407373428345,,,,,0.0156715800451195,0,missing_prev,,
1973-05-04,0.8927635002367108,0.8734952211380005,0.8734952211380005,,,,,0.0160569552596661,0,missing_prev,,
1973-05-07,0.8863405194146907,0.8670722472535018,0.8799178600311279,,,,,0.0168276861461136,0,missing_prev,,
1973-05-08,0.889552214829485,0.8734951214068053,0.8863407373428345,,,,,0.0168276893044075,0,missing_prev,,
1973-05-09,0.8927631147434302,0.854226573186009,0.8606495261192322,,,,,0.0181122430267935,0,missing_prev,,
1973-05-10,0.8799181768446415,0.8510157581965759,0.8734952211380005,,,,,0.0190114318328052,0,missing_prev,,
1973-05-11,0.9120314717292786,0.8734949265293018,0.9120314717292786,,,,,0.0205528936408043,0,missing_prev,,
1973-05-14,0.9088202682729114,0.8799178600311279,0.8799178600311279,,,,,0.0217089734099388,0,missing_prev,,
1973-05-15,0.876706698991321,0.8510157581965759,0.8734952211380005,,,,,0.0227365927845294,0,missing_prev,,
1973-05-16,0.8927633996250474,0.876706600189209,0.876706600189209,,,,,0.0229935064283753,0,missing_prev,,
1973-05-17,0.8959746143669967,0.8863404787286419,0.8927631378173828,,,,,0.0218373995647617,0,missing_prev,,
1973-05-18,0.9056085577843316,0.863860547542572,0.863860547542572,,,,,0.0228650250907041,0,missing_prev,,
1973-05-21,0.8670721850419759,0.8510153907298769,0.8606495261192322,,,,,0.023507296863188,0,missing_prev,,
