Date,High,Low,Close,Max200,Min200,Max100,Min100,ATR25,Signal,Reason,EntryPrice,StopPrice
1977-01-03,0.8661182505206347,0.8534743785858155,0.8534743785858154,,,,,,0,no_prev,,
1977-01-04,0.8597966039529032,0.8471521532187278,0.8534743785858154,,,,,,0,missing_prev,,
1977-01-05,0.8534741588398455,0.8345080664211822,0.8471519351005554,,,,,,0,missing_prev,,
1977-01-06,0.8408306454475678,0.8281861926261627,0.8345084190368652,,,,,,0,missing_prev,,
1977-01-07,0.8281862139701843,0.8218645661960118,0.8281862139701843,,,,,,0,missing_prev,,
1977-01-10,0.8345084190368652,0.8218645450149118,0.8345084190368652,,,,,,0,missing_prev,,
1977-01-11,0.8345078922981439,0.8155418038368224,0.8155418038368225,,,,,,0,missing_prev,,
1977-01-12,0.8281862139701843,0.8218645661960118,0.8281862139701843,,,,,,0,missing_prev,,
1977-01-13,0.8345084405438233,0.8218645661960118,0.8281862139701843,,,,,,0,missing_prev,,
1977-01-14,0.8345082983290926,0.8218644261360168,0.8218644261360168,,,,,,0,missing_prev,,
1977-01-17,0.8345084405438233,0.8281862139701843,0.8281862139701843,,,,,,0,missing_prev,,
1977-01-18,0.8345082983290926,0.8218644261360168,0.8218644261360168,,,,,,0,missing_prev,,
1977-01-19,0.8281860728328707,0.8218644261360168,0.8218644261360168,,,,,,0,missing_prev,,
1977-01-20,0.8281858096414427,0.8092197179794312,0.8092197179794312,,,,,,0,missing_prev,,
1977-01-21,0.8281860728328707,0.8092199751435731,0.8218644261360168,,,,,,0,missing_prev,,
1977-01-24,0.8218641649535615,0.8092197179794312,0.8092197179794312,,,,,,0,missing_prev,,
1977-01-25,0.8218644261360168,0.815542200639795,0.8218644261360168,,,,,,0,missing_prev,,
1977-01-26,0.8408305644989014,0.8155422400901071,0.8408305644989014,,,,,,0,missing_prev,,
1977-01-27,0.8408306454475678,0.8281861926261627,0.8345084190368652,,,,,,0,missing_prev,,
1977-01-28,0.8345084190368652,0.8281861926261627,0.8345084190368652,,,,,,0,missing_prev,,
1977-01-31,0.8345082983290926,0.8218644261360168,0.8218644261360168,,,,,,0,missing_prev,,
1977-02-01,0.8281860728328707,0.8218644261360168,0.8218644261360168,,,,,,0,missing_prev,,
1977-02-02,0.8218641649535615,0.8092197179794312,0.8092197179794312,,,,,,0,missing_prev,,
1977-02-03,0.8218641649535615,0.80289807329155,0.8092197179794312,,,,,,0,missing_prev,,
1977-02-04,0.8155418038368224,0.8092195814166865,0.8155418038368225,,,,,0.0136556775059526,0,missing_prev,,
1977-02-07,0.8218644261360168,0.8092199751435731,0.8218644261360168,,,,,0.0136557006682575,0,missing_prev,,
