Price,High,Low,Close,ATR
Ticker,VRSN,VRSN,VRSN,
Date,,,,
2025-09-04,277.4800109863281,271.4800109863281,277.0799865722656,5.525763690132748
2025-09-05,280.239990234375,277.2799987792969,280.0899963378906,5.431133289011813
2025-09-08,284.9800109863281,280.1099853515625,282.9200134277344,5.40948854338884
2025-09-09,286.0400085449219,279.6400146484375,285.7099914550781,5.449108757512661
2025-09-10,288.1000061035156,282.75,283.4800109863281,5.445144651352781
2025-09-11,290.82000732421875,283.7300109863281,289.3699951171875,5.5209387188142935
2025-09-12,289.9100036621094,285.3999938964844,285.5199890136719,5.480501560686721
2025-09-15,290.79998779296875,286.3900146484375,287.9599914550781,5.472481449431127
2025-09-16,288.6400146484375,285.45001220703125,287.4700012207031,5.381182289110132
2025-09-17,290.6199951171875,286.7099914550781,287.7699890136719,5.322335144030102
2025-09-18,290.04998779296875,285.82000732421875,285.8800048828125,5.278640957018898
2025-09-19,288.54998779296875,282.0400085449219,282.2799987792969,5.327894488660017
2025-09-22,284.0199890136719,280.25,282.739990234375,5.265578269660491
2025-09-23,287.3299865722656,280.7200012207031,286.6400146484375,5.319354552936571
2025-09-24,287.7699890136719,283.92999267578125,285.260009765625,5.260180224334733
2025-09-25,286.5199890136719,282.8999938964844,283.69000244140625,5.194572820048843
2025-09-26,285.6300048828125,282.7300109863281,284.4200134277344,5.102789663106264
2025-09-29,288.1199951171875,284.1099853515625,284.30999755859375,5.059078467207013
2025-09-30,285.07000732421875,273.7200012207031,279.57000732421875,5.310715572659357
2025-10-01,279.8699951171875,272.55999755859375,274.9200134277344,5.390686852096733
2025-10-02,276.0899963378906,272.2900085449219,275.44000244140625,5.327058889731614
2025-10-03,274.6400146484375,271.0400085449219,272.9800109863281,5.289976290001724
2025-10-06,274.0799865722656,268.3900146484375,270.7799987792969,5.30597611535478
2025-10-07,272.04998779296875,268.29998779296875,270.2900085449219,5.243737070740589
2025-10-08,270.9800109863281,265.4100036621094,266.8949890136719,5.256787880879715
