Price,High,Low,Close,ATR
Ticker,PLTR,PLTR,PLTR,
Date,,,,
2025-09-04,157.0399932861328,153.16000366210938,156.13999938964844,7.007472841185183
2025-09-05,158.97000122070312,148.0399932861328,153.11000061035156,7.164374244920587
2025-09-08,158.3000030517578,154.83999633789062,156.10000610351562,7.085399372780014
2025-09-09,162.75,156.3699951171875,162.36000061035156,7.067983153728188
2025-09-10,169.0,163.44000244140625,166.74000549316406,7.050863803164998
2025-09-11,167.45799255371094,163.22000122070312,164.36000061035156,6.938348904358711
2025-09-12,171.52999877929688,164.00999450683594,171.42999267578125,6.9616151190828
2025-09-15,171.8000030517578,167.41000366210938,171.2100067138672,6.858750489905425
2025-09-16,171.30999755859375,168.9600067138672,170.25999450683594,6.67840010409827
2025-09-17,169.67999267578125,161.27000427246094,168.3300018310547,6.770863709309339
2025-09-18,178.8000030517578,169.38999938964844,176.97000122070312,6.918829209765089
2025-09-19,184.4199981689453,176.7100067138672,182.38999938964844,6.950475699577611
2025-09-22,182.25,178.2899932861328,179.3300018310547,6.836456915735131
2025-09-23,185.75,177.00999450683594,182.5500030517578,6.912598858832289
2025-09-24,184.85000610351562,177.1199951171875,179.55999755859375,6.945295343932123
2025-09-25,184.32000732421875,174.2899932861328,179.1199951171875,7.068684091698275
2025-09-26,180.1199951171875,174.91000366210938,177.57000732421875,6.994336386233469
2025-09-29,181.47999572753906,177.16000366210938,178.86000061035156,6.887362613401317
2025-09-30,182.77000427246094,178.22000122070312,182.4199981689453,6.793868230935576
2025-10-01,186.27999877929688,179.5,184.9499969482422,6.793313452870028
2025-10-02,188.1999969482422,182.9499969482422,187.0500030517578,6.731580914755226
2025-10-03,186.83999633789062,170.77000427246094,173.07000732421875,7.113517629336892
2025-10-06,182.9499969482422,177.8300018310547,179.52999877929688,7.224176509124353
2025-10-07,186.17999267578125,179.4199981689453,182.1699981689453,7.205609229032816
2025-10-08,184.25,181.1999969482422,182.6750030517578,7.039384981941816
