Date,Open,High,Low,Close
1993-03-18,25.022021284432245,25.177652377424568,25.022021284432245,25.073898315429688
1993-03-19,25.17495138392028,25.17495138392028,25.035959243774414,25.035959243774414
1993-03-22,24.79271713171651,24.94908325237905,24.77534311830956,24.896961212158203
1993-03-23,24.96646115906059,24.983835175176846,24.914339110711822,24.949087142944336
1993-03-24,24.914339110711822,25.053331239641874,24.792720997898027,24.949087142944336
1993-03-25,24.966472741889294,25.157587007832774,24.931724693535934,25.105464935302734
1993-03-26,25.08806587808565,25.10543988492643,24.949073823359416,24.966447830200195
1993-03-29,24.983846737127376,25.19233502700605,24.983846737127376,25.070716857910156
1993-03-30,25.1054535360277,25.140201568603516,25.070705503451883,25.140201568603516
1993-03-31,25.20968804154983,25.279184080258442,25.12281799316406,25.122817993164062
1993-04-01,25.157577366402048,25.157577366402048,24.983837191219713,25.035959243774414
1993-04-02,24.827458800025905,24.827458800025905,24.514726638793945,24.514726638793945
1993-04-05,24.705846684271595,24.705846684271595,24.566854579156143,24.636350631713867
1993-04-06,24.688459150861988,24.688459150861988,24.497345110989023,24.56684112548828
1993-04-07,24.60159692098928,24.653718948364258,24.549474893614303,24.653718948364258
1993-04-08,24.757966779871733,24.757966779871733,24.514730615016855,24.618974685668945
1993-04-12,24.86220378915552,24.983821837040974,24.827455775473958,24.966447830200195
1993-04-13,24.949092939164903,25.105459120538498,24.93171891901228,25.01858901977539
1993-04-14,25.035945800813085,25.053319809002407,24.966449768055796,24.983823776245117
1993-04-15,24.966449768055796,25.035945800813085,24.87957972710919,24.983823776245117
1993-04-16,25.001197784434442,25.035945800813085,24.949075759866474,24.983823776245117
1993-04-19,24.983835084478283,25.05333114869102,24.862216972105998,24.87959098815918
1993-04-20,24.844829398707336,24.87957741185238,24.60159330669202,24.757959365844727
1993-04-21,24.810087091467352,24.810087091467352,24.671095006921316,24.740591049194336
1993-04-22,24.636358016924362,24.844846237095798,24.42786979675293,24.42786979675293
1993-04-23,24.375745707920622,24.445241775512695,24.288875623430528,24.323623657226562
1993-04-26,24.34099166079165,24.427861723820886,24.0630074590981,24.132503509521484
1993-04-27,24.097755870927774,24.39311408996582,24.097755870927774,24.39311408996582
1993-04-28,24.358365986706275,24.410488025194233,24.306243948218317,24.340991973876953
1993-04-29,24.39310084426327,24.445222854614258,24.25410881666063,24.445222854614258
1993-04-30,24.532096765327317,24.61896679636601,24.4799747467041,24.4799747467041
1993-05-03,24.51473253973785,24.63635063171387,24.41048846090126,24.636350631713867
1993-05-04,24.688476608072634,24.81009471944245,24.653728576252686,24.723224639892578
1993-05-05,24.72320380875842,24.879569820198213,24.72320380875842,24.792699813842773
1993-05-06,24.757970737505563,24.7753447520582,24.68847467929502,24.705848693847656
1993-05-07,24.723214984864228,24.723214984864228,24.618970930114273,24.653718948364258
1993-05-10,24.68847467929502,24.84484081026874,24.68847467929502,24.705848693847656
1993-05-11,24.705846938766353,24.810091018676758,24.636350885492746,24.810091018676758
1993-05-12,24.705835476162388,24.792705502449877,24.705835476162388,24.775331497192383
1993-05-13,24.67108881498923,24.67108881498923,24.462600740496363,24.4799747467041
1993-05-14,24.47998616641218,24.549482223662462,24.445238137787037,24.46261215209961
1993-05-17,24.532098801188322,24.549472808837887,24.42785475529092,24.54947280883789
1993-05-18,24.566862065798837,24.584236084232924,24.445243936760228,24.532114028930664
1993-05-19,24.532112735745642,25.035959243774414,24.375746578081543,25.035959243774414
1993-05-20,25.035968838596013,25.105464935302734,24.983846766065973,25.105464935302734
1993-05-21,25.122827212903754,25.157575245010122,24.862216972105998,24.87959098815918
1993-05-24,24.931701751677153,25.070693817191728,24.931701751677153,24.983823776245117
1993-05-25,25.088081296329115,25.088081296329115,25.035959243774414,25.035959243774414
1993-05-26,25.105451913301547,25.366062140775263,25.088077898136632,25.34868812561035
1993-05-27,25.38343412118568,25.38343412118568,25.22706799723587,25.261816024780273
1993-05-28,25.244445666330968,25.244445666330968,25.018583454588157,25.140201568603516
1993-06-01,25.227060588233524,25.470296709607677,25.19231257089436,25.383426666259766
1993-06-02,25.313940095280522,25.435558201434922,25.209696004291033,25.34868812561035
1993-06-03,25.296564052324673,25.296564052324673,25.20969398346367,25.261816024780273
1993-06-04,25.192321753649978,25.192321753649978,25.070703648632357,25.17494773864746
1993-06-07,25.227067746614157,25.227067746614157,25.088075637817383,25.088075637817383
1993-06-08,25.018577335765528,25.018577335765528,24.862211227416996,24.862211227416992
1993-06-09,24.949087142944332,25.053331239641874,24.914339110711822,24.949087142944336
1993-06-10,24.931699816518634,24.983821837040974,24.879577795996298,24.966447830200195
1993-06-11,25.0533428337536,25.10546490622327,24.96647271297082,25.070716857910156
1993-06-14,25.105455313847347,25.12282933136558,25.035959243774414,25.035959243774414
1993-06-15,25.070693817191728,25.088067825381053,24.98382377624512,24.983823776245117
1993-06-16,24.983837191219713,25.035959243774414,24.91434112114678,25.035959243774414
1993-06-17,25.088069973809752,25.12281799316406,25.035947944778293,25.122817993164062
1993-06-18,25.108404119362994,25.108404119362994,24.915935516357422,24.915935516357422
1993-06-21,24.985911443505827,24.985911443505827,24.933420032910224,24.968414306640625
1993-06-22,25.003420912585007,25.003420912585007,24.950929476099525,24.985923767089844
1993-06-23,24.985927740845156,24.985927740845156,24.758464813232422,24.758464813232422
1993-06-24,24.828460290342193,25.090917587280273,24.828460290342193,25.090917587280273
1993-06-25,25.073411941528317,25.143400530339285,25.055914794325577,25.07341194152832
1993-06-28,25.195896314538047,25.353370666503906,25.160902014101186,25.353370666503906
1993-06-29,25.318370282071307,25.318370282071307,25.19589025997421,25.230884552001953
1993-06-30,25.265878844029693,25.318370282071307,25.19589025997421,25.230884552001953
1993-07-01,25.265865771594733,25.265865771594733,25.125888675907227,25.1608829498291
1993-07-02,25.07341888534439,25.09091603739278,24.93344166895726,25.02092742919922
1993-07-06,24.985927740845156,25.055916333956766,24.723470516676617,24.758464813232422
1993-07-07,24.740957820642322,24.863437809853423,24.740957820642322,24.82844352722168
1993-07-08,24.845956410265135,25.160905153493847,24.810962105461943,25.108413696289062
1993-07-09,25.10841524045943,25.178403854370117,25.055923780026415,25.178403854370117
1993-07-12,25.143385812868164,25.17838008679004,25.10839153894629,25.1608829498291
1993-07-13,25.178388756185914,25.248377328128058,25.003417326330556,25.143394470214844
1993-07-14,25.160895967946466,25.300873136057437,25.143398821932596,25.230884552001953
1993-07-15,25.213393649683024,25.213393649683024,25.073416446908933,25.12590789794922
1993-07-16,25.143405400174956,25.160902550766586,25.020925346033533,25.055919647216797
1993-07-19,25.055909237438446,25.055909237438446,24.96842352082728,25.03841209411621
1993-07-20,25.020927934281087,25.108413696289062,24.89844786746992,25.108413696289062
1993-07-21,25.073420434151068,25.090917587280273,25.003431821634244,25.090917587280273
1993-07-22,25.055912682179656,25.090906973635214,24.915935516357422,24.915935516357422
1993-07-23,24.96842352082728,25.038412094116214,24.950926377505045,25.03841209411621
1993-07-26,25.10841524045943,25.230895314803135,25.10841524045943,25.178403854370117
1993-07-27,25.19587722375098,25.213374360711917,25.07339726502441,25.1608829498291
1993-07-28,25.108413696289062,25.160905153493847,25.07341939148587,25.108413696289062
1993-07-29,25.16091204119158,25.31838645591392,25.125917726808837,25.248397827148438
1993-07-30,25.248390915501822,25.248390915501822,25.07341939148587,25.108413696289062
1993-08-02,25.143409547414773,25.26588962175848,25.143409547414773,25.178403854370117
1993-08-03,25.230892358885875,25.300880964597066,25.10841229889128,25.195898056030273
1993-08-04,25.195898056030277,25.24838951031367,25.12590945031908,25.195898056030273
1993-08-05,25.19588589917145,25.19588589917145,25.108400184243774,25.143394470214844
1993-08-06,25.21339816132546,25.230895314803135,25.143409547414773,25.178403854370117
1993-08-09,25.248391743932167,25.38836896773775,25.195900285005074,25.31838035583496
1993-08-10,25.300870895385742,25.318368039850046,25.26587660645713,25.300870895385742
1993-08-11,25.283373750921438,25.370859473242966,25.283373750921438,25.300870895385742
1993-08-12,25.37086172011292,25.37086172011292,25.143398821932596,25.230884552001953
1993-08-13,25.248383437497466,25.28337773193613,25.248383437497466,25.265880584716797
1993-08-16,25.283378957060087,25.475847585798952,25.283378957060087,25.405858993530273
1993-08-17,25.388364269541974,25.49334716796875,25.388364269541974,25.49334716796875
1993-08-18,25.580832221646357,25.68581511722083,25.563335072383946,25.633323669433594
1993-08-19,25.650820818696005,25.650820818696005,25.59832937090877,25.633323669433594
1993-08-20,25.580814064931417,25.65080261230469,25.5633169280881,25.650802612304688
1993-08-23,25.54583619248761,25.615824784795794,25.54583619248761,25.59832763671875
1993-08-24,25.598328171911234,25.87828254699707,25.598328171911234,25.87828254699707
1993-08-25,25.878285320385082,26.00076537261138,25.843291019748996,25.895782470703125
1993-08-26,25.913282394409176,26.05325961193468,25.80829948126505,25.91328239440918
1993-08-27,25.843291019748996,25.89578247070312,25.843291019748996,25.895782470703125
1993-08-30,25.913260087671706,26.035740047572922,25.913260087671706,26.00074577331543
1993-08-31,25.983255943195932,26.070741653442383,25.94826165909735,26.070741653442383
1993-09-01,25.98327323313682,26.08825615529091,25.98327323313682,26.035764694213867
1993-09-02,26.05325177193331,26.088246065784126,25.930771743455452,25.94826889038086
1993-09-03,25.930766897381474,26.000755472003288,25.89577261007057,25.965761184692383
1993-09-07,25.965758159332065,26.000752442565666,25.755792459930458,25.790786743164062
1993-09-08,25.790795751458695,25.790795751458695,25.52833853553476,25.703310012817383
1993-09-09,25.598312655220862,25.773284033588745,25.598312655220862,25.755786895751953
1993-09-10,25.825784902861624,26.000756345292935,25.79079061437536,25.983259201049805
1993-09-13,26.07073432183041,26.07073432183041,26.00074577331543,26.00074577331543
1993-09-14,25.930776771339207,25.930776771339207,25.80829671911291,25.895782470703125
1993-09-15,25.79078974813785,25.983258328347834,25.703304029860586,25.965761184692383
1993-09-16,25.930775034572825,25.948272183718963,25.843289288842147,25.86078643798828
1993-09-17,25.84583547886202,25.863441633820372,25.77541085902861,25.810623168945312
1993-09-20,25.845855408554392,25.898673914157705,25.599369049072266,25.599369049072266
1993-09-21,25.634584288666215,25.669796629722075,25.247248537051753,25.511341094970703
1993-09-22,25.59936160767103,25.757817078420025,25.56414928083792,25.722604751586914
1993-09-23,25.793035869455565,25.881066708600464,25.757823533797605,25.863460540771484
1993-09-24,25.828247842365563,25.845854009947274,25.757823172038734,25.79303550720215
1993-09-27,25.986706699574825,26.074737548828125,25.986706699574825,26.074737548828125
1993-09-28,26.092342017951935,26.092342017951935,26.004311174436577,26.02191734313965
1993-09-29,26.021912587069366,26.092337249010015,25.89866942867323,25.933881759643555
1993-09-30,25.93389533685178,25.98671386095942,25.828258288636498,25.88107681274414
1993-10-01,25.845851301581938,26.039519124686436,25.810638970108393,26.00430679321289
1993-10-04,26.039522171020508,26.039522171020508,25.96909749983452,26.039522171020508
1993-10-05,26.092337621896753,26.092337621896753,25.916275964529028,26.00430679321289
1993-10-06,26.021921938350854,26.127558969223728,25.986709594726562,25.986709594726562
1993-10-07,26.02190243938695,26.02190243938695,25.898659329051558,25.9162654876709
1993-10-08,25.986698916679806,26.004305081257503,25.757818777169753,25.951486587524414
1993-10-11,26.00430679321289,26.05712529042321,26.00430679321289,26.00430679321289
1993-10-12,26.039522171020508,26.057128338817005,26.02191600322401,26.039522171020508
1993-10-13,26.057128338817005,26.057128338817005,26.004309835427513,26.039522171020508
1993-10-14,26.145150957502253,26.374031066894528,26.074726308458477,26.37403106689453
1993-10-15,26.49728831383653,26.567713000384934,26.426863627288128,26.514894485473633
1993-10-18,26.497291788438982,26.497291788438982,26.40926091870995,26.444473266601562
1993-10-19,26.409248950735662,26.462067448637132,26.250793457031246,26.25079345703125
1993-10-20,26.33882925004186,26.33882925004186,26.23319223433314,26.2860107421875
1993-10-21,26.30361195493272,26.30361195493272,26.215581125096932,26.25079345703125
1993-10-22,26.286003698878535,26.39164068628193,26.127548217773438,26.127548217773438
1993-10-25,26.14516617790345,26.233197040455316,26.07474148786196,26.19798469543457
1993-10-26,26.18037223815918,26.19797840644308,26.09234139673968,26.18037223815918
1993-10-27,26.14516617790345,26.215590867944943,26.14516617790345,26.19798469543457
1993-10-28,26.233184234232326,26.462064365135024,26.233184234232326,26.391639709472656
1993-10-29,26.374033545557065,26.409245873388247,26.35642738164147,26.391639709472656
1993-11-01,26.356448655118964,26.47969190200329,26.356448655118964,26.462085723876953
1993-11-02,26.42686709265576,26.479685614493178,26.286017701089303,26.444473266601562
1993-11-03,26.42685822932526,26.42685822932526,25.98670402830385,26.109947204589844
1993-11-04,26.109941886896657,26.109941886896657,25.810637091160146,25.828243255615234
1993-11-05,25.757818777169753,25.951486587524414,25.652181789703576,25.951486587524414
1993-11-08,25.96910342291442,26.057134281975145,25.898678735665836,25.986709594726562
1993-11-09,26.162762284843843,26.180368450580616,25.986700627476118,26.00430679321289
1993-11-10,26.004316797820472,26.19798469543457,25.93389210777898,26.19798469543457
1993-11-11,26.19797287604237,26.2683975343113,26.109942053206204,26.127548217773438
1993-11-12,26.180368793162618,26.338824286867034,26.162762627195463,26.25079345703125
1993-11-15,26.303609471673134,26.303609471673134,26.162760157233116,26.233184814453125
1993-11-16,26.286020608926187,26.37405148839345,26.180383553565463,26.3564453125
1993-11-17,26.374035473395065,26.374035473395065,26.14515532576213,26.215579986572266
1993-11-18,26.18036346307106,26.23318195021915,26.074726488774875,26.145151138305664
1993-11-19,26.057126229269464,26.127550894753977,26.039520062898337,26.09233856201172
1993-11-22,26.021912587069366,26.039518752554528,25.845850932217747,25.933881759643555
1993-11-23,26.074737548828125,26.092343718678787,25.93388819002284,26.074737548828125
1993-11-24,26.14515990159138,26.19797840644308,26.10994756502358,26.18037223815918
1993-11-26,26.25080321296569,26.25080321296569,26.180378522924197,26.19798469543457
1993-11-29,26.268400225723,26.321218724836385,26.092338562011722,26.09233856201172
1993-11-30,26.074734868508134,26.23319038087584,26.057128700467278,26.109947204589844
1993-12-01,26.25078811260185,26.268394274984548,26.145151138305664,26.145151138305664
1993-12-02,26.19797382136973,26.233186151774795,26.14515532576213,26.215579986572266
1993-12-03,26.19796013975622,26.321203231811523,26.19796013975622,26.321203231811523
1993-12-06,26.356441276550292,26.444472142537435,26.356441276550292,26.409259796142578
1993-12-07,26.409245873388247,26.426852037303842,26.35642738164147,26.391639709472656
1993-12-08,26.391639709472656,26.391639709472656,26.35642738164147,26.391639709472656
1993-12-09,26.391657894394964,26.426870246488885,26.268414662066235,26.303627014160156
1993-12-10,26.321218120899875,26.321218120899875,26.197974959129777,26.25079345703125
1993-12-13,26.250804237365724,26.409259796142578,26.215591890970867,26.409259796142578
1993-12-14,26.426853969002664,26.426853969002664,26.215579986572262,26.215579986572266
1993-12-15,26.25079691129478,26.26840307957868,26.18037223815918,26.18037223815918
1993-12-16,26.28600635860944,26.28600635860944,26.23318785956334,26.268400192260742
1993-12-17,26.32412825974842,26.430488373929222,26.30640157405162,26.412761688232422
1993-12-20,26.395043040728122,26.465949805108856,26.377316349632938,26.448223114013672
1993-12-21,26.412768694243336,26.412768694243336,26.32413524224923,26.359588623046875
1993-12-22,26.430514551594648,26.554601474372088,26.377334441832886,26.536874771118164
1993-12-23,26.51912879943848,26.57230887056035,26.483675418690567,26.519128799438477
1993-12-27,26.51913804196297,26.660951614379883,26.51913804196297,26.660951614379883
1993-12-28,26.643217912001887,26.73185137145632,26.625491220111,26.71412467956543
1993-12-29,26.731849046878246,26.749575737227634,26.66094228548069,26.678668975830078
1993-12-30,26.660935293125103,26.660935293125103,26.519121807523373,26.572301864624023
1993-12-31,26.62547636639744,26.660929730400632,26.412756182378285,26.430482864379883
1994-01-03,26.430495384642157,26.4659487654398,26.32413524224923,26.359588623046875
1994-01-04,26.395039442794403,26.465946197509766,26.35958606543672,26.465946197509766
1994-01-05,26.50140210906452,26.536855489812435,26.395041966820784,26.519128799438477
1994-01-06,26.55458218018639,26.57230887056035,26.483675418690567,26.519128799438477
1994-01-07,26.572308833733747,26.69639566617947,26.50140207233619,26.678668975830078
1994-01-10,26.714126058416937,26.99775314331055,26.643219287193535,26.997753143310547
1994-01-11,26.980020103956527,26.980020103956527,26.85593328350469,26.94456672668457
1994-01-12,26.96229619318896,26.96229619318896,26.767302598103438,26.85593605041504
1994-01-13,26.78502082824707,26.838200882836574,26.749567458520733,26.78502082824707
1994-01-14,26.873651719517667,26.944558452286845,26.873651719517667,26.89137840270996
1994-01-17,26.89137840270996,26.926831769094548,26.83819835313308,26.89137840270996
1994-01-18,26.926836013793945,26.962289385767342,26.873655955833854,26.926836013793945
1994-01-19,26.89138943133968,26.92684281226432,26.802755979028078,26.85593605041504
1994-01-20,26.89138264182055,26.944562699780644,26.873655955833854,26.926836013793945
1994-01-21,26.962305969801932,26.962305969801932,26.85594578846149,26.873672485351562
1994-01-24,26.855942662978016,26.980029526767353,26.767309188842773,26.767309188842773
1994-01-25,26.785035883669824,26.80276257849687,26.71412910436163,26.767309188842773
1994-01-26,26.76729668399302,26.855930116721474,26.73184331090164,26.83820343017578
1994-01-27,26.891407261344153,27.12185439014934,26.855953856912585,27.086400985717773
1994-01-28,27.192737156043783,27.24591721567099,27.15728378295898,27.157283782958984
1994-01-31,27.263646222829664,27.405459727239702,27.228192846727154,27.352279663085938
1994-02-01,27.31682459927537,27.31682459927537,27.17501110362696,27.210464477539062
1994-02-02,27.299098116680256,27.387731552124023,27.281371429591502,27.387731552124023
1994-02-03,27.334542360045354,27.334542360045354,27.175002229539253,27.263635635375977
1994-02-04,27.263664946108758,27.299118346558835,26.643230438232422,26.643230438232422
1994-02-07,26.572315545745244,26.838215968150966,26.572315545745244,26.767309188842773
1994-02-08,26.820474197973407,26.820474197973407,26.678660719068063,26.78502082824707
1994-02-09,26.802744986748493,26.909105085902254,26.767291620363903,26.89137840270996
1994-02-10,26.873671973005255,26.891398669557372,26.660951614379883,26.660951614379883
1994-02-11,26.678669805002183,26.82048333220485,26.554582968699847,26.749576568603516
1994-02-14,26.69638740393123,26.87365425256291,26.660934034204892,26.78502082824707
1994-02-15,26.838202583860458,26.944562699780644,26.80274921188706,26.926836013793945
1994-02-16,26.96229872873178,26.96229872873178,26.85593857595572,26.90911865234375
1994-02-17,27.033203623008855,27.050930313909188,26.678669805002183,26.749576568603516
1994-02-18,26.767303301493325,26.785029992421467,26.51912962849935,26.590036392211914
1994-02-22,26.66094245532952,26.85593605041504,26.66094245532952,26.85593605041504
1994-02-23,26.89138093742608,26.90910762228925,26.69638740393123,26.78502082824707
1994-02-24,26.696383094403824,26.696383094403824,26.412756182378285,26.430482864379883
1994-02-25,26.46594153863884,26.554574966430664,26.412761481963745,26.554574966430664
1994-02-28,26.625481708664125,26.696388450897583,26.554574966430664,26.554574966430664
1994-03-01,26.554583260584774,26.607763333870324,26.306409585252204,26.448223114013672
1994-03-02,26.111429555349083,26.483690261840824,26.040522754112562,26.48369026184082
1994-03-03,26.448215059626023,26.448215059626023,26.34185494544522,26.412761688232422
1994-03-04,26.412783460604302,26.554597063077345,26.324149959058648,26.48369026184082
1994-03-07,26.572319632681328,26.660953120448777,26.572319632681328,26.625499725341797
1994-03-08,26.643215632056172,26.643215632056172,26.483675418690567,26.519128799438477
1994-03-09,26.55459693710723,26.66095713845746,26.430510035531963,26.643230438232422
1994-03-10,26.62547636639744,26.62547636639744,26.3418494543719,26.430482864379883
1994-03-11,26.465941750422726,26.607755236024452,26.324128264820995,26.572301864624023
1994-03-14,26.6786757919647,26.6786757919647,26.57231562269441,26.607769012451172
1994-03-15,26.66094315592448,26.714123228708903,26.57230970128377,26.590036392211914
1994-03-16,26.625477086930047,26.802743911743164,26.53684367452349,26.802743911743164
1994-03-17,26.714110499336606,26.838197276705788,26.714110499336606,26.802743911743164
1994-03-18,26.672104795535883,26.832565319038437,26.654275848480044,26.796907424926758
1994-03-21,26.707756994246164,26.779072767261507,26.654270164484654,26.7255859375
1994-03-22,26.725591636703403,26.850394266094277,26.672104795535883,26.796907424926758
1994-03-23,26.77907943725586,26.85039522803417,26.76125048956128,26.77907943725586
1994-03-24,26.67211355738884,26.72560041612692,26.333363452047674,26.458166122436523
1994-03-25,26.475983678078165,26.54729945902922,26.208549499511722,26.20854949951172
1994-03-28,26.244211196899414,26.279869092547376,26.012434875187665,26.244211196899414
1994-03-29,26.244208470038547,26.262037416010042,25.727169036865234,25.727169036865234
1994-03-30,25.745001947720624,25.816317742589654,25.370594024658203,25.370594024658203
1994-03-31,25.370593995252687,25.49539663612884,24.83572553435488,25.441909790039062
1994-04-04,24.72875200183366,25.12098887569115,24.72875200183366,25.049673080444336
1994-04-05,25.299275318449013,25.56670951843262,25.299275318449013,25.566709518432617
1994-04-06,25.602367411763765,25.62019635842934,25.388420051776883,25.566709518432617
1994-04-07,25.548877689591883,25.74499608078903,25.406246132357595,25.691509246826172
1994-04-08,25.638019572438058,25.638019572438058,25.370585432252682,25.49538803100586
1994-04-11,25.566713317191034,25.70934491170814,25.504311994589802,25.602371215820312
1994-04-12,25.629110831762127,25.673683198426062,25.5132226784359,25.566709518432617
1994-04-13,25.557793647667168,25.620194957584737,25.245787098079326,25.43299102783203
1994-04-14,25.38842294394928,25.575626905263512,25.3349360978595,25.441909790039062
1994-04-15,25.432995315690764,25.548883482218624,25.397337418297578,25.441909790039062
1994-04-18,25.468638386802066,25.539954140072776,25.19228984287807,25.272520065307617
1994-04-19,25.245789982391603,25.406250511940705,25.094243926706344,25.308191299438477
1994-04-20,25.33494667677348,25.397348023267995,25.147742637289934,25.28145980834961
1994-04-21,25.38843232156837,25.655866650798373,25.299287545158368,25.620208740234375
1994-04-22,25.682604841221004,25.700433792863645,25.522144276437256,25.593460083007812
1994-04-25,25.584548284825846,25.87872601771757,25.584548284825846,25.860897064208984
1994-04-26,25.825230118650826,25.869802486822472,25.780657750479183,25.834144592285156
1994-04-28,25.78066116826253,25.816319067527072,25.56671377267529,25.646944046020508
1994-04-29,25.60236641506478,25.76282692880822,25.566708523121793,25.727169036865234
1994-05-02,25.727164256671244,26.083743109847564,25.638019543377165,25.887624740600586
1994-05-03,25.89655497122616,25.905469447980455,25.709350959385972,25.860897064208984
1994-05-04,25.914377732830154,25.914377732830154,25.718259291095627,25.81631851196289
1994-05-05,25.843054303819542,25.887626663777837,25.78065299987793,25.78065299987793
1994-05-06,25.65585617912548,25.65585617912548,25.44190880306606,25.53105354309082
1994-05-09,25.459737355123735,25.53105314603445,25.263618930119282,25.308191299438477
1994-05-10,25.43299481452907,25.584540875463876,25.415165866183802,25.504310607910156
1994-05-11,25.477552855960905,25.51321073259626,25.201204312036907,25.272520065307617
1994-05-12,25.432983396429062,25.459726806940555,25.33492422455359,25.39732551574707
1994-05-13,25.46864127711105,25.46864127711105,25.272522933360108,25.39732551574707
1994-05-16,25.45082810050563,25.531058381733143,25.397341246353953,25.4062557220459
1994-05-17,25.424074120211568,25.78065299987793,25.388416232244932,25.78065299987793
1994-05-18,25.798484284976812,26.06591846899523,25.68259613856883,25.967859268188477
1994-05-19,25.914386609165096,26.163991984141575,25.914386609165096,26.092676162719727
1994-05-20,26.04810241809107,26.065931372518236,25.958957645955234,25.99461555480957
1994-05-23,25.967865952754178,25.976780427849526,25.869806726705328,25.950037002563477
1994-05-24,26.021345131371962,26.155062218377985,26.021345131371962,26.057003021240234
1994-05-25,25.95893812488672,26.14614200559504,25.86979341978752,26.128313064575195
1994-05-26,26.119420506464028,26.208565286349568,26.092677072498365,26.146163940429688
1994-05-27,26.101575835849026,26.17289161682129,26.05700347274136,26.17289161682129
1994-05-31,26.092657562817916,26.19071674737241,26.048085206202238,26.137229919433594
1994-06-01,26.074832874162087,26.253122329711914,25.994602619164667,26.253122329711914
1994-06-02,26.270942206288744,26.270942206288744,26.181797509287424,26.226369857788086
1994-06-03,26.244206878775557,26.467068689906462,26.16397662676843,26.3779239654541
1994-06-06,26.431439001871333,26.51166933948241,26.351208664260255,26.369037628173828
1994-06-07,26.324450009887734,26.36902239392073,26.26204867224154,26.333364486694336
1994-06-08,26.395756335470047,26.395756335470047,26.11940765380859,26.119407653808594
1994-06-09,26.235295763812093,26.262039184570312,26.18180892229566,26.262039184570312
1994-06-10,26.288790691508876,26.36010650213352,26.288790691508876,26.30661964416504
1994-06-13,26.27095600973733,26.351186279193602,26.262041535353298,26.34227180480957
1994-06-14,26.42250151470894,26.556218627637627,26.42250151470894,26.547304153442383
1994-06-15,26.55620526013468,26.565119729842678,26.422488214514665,26.440317153930664
1994-06-16,26.44032191845161,26.51163768896665,26.413578504508468,26.49380874633789
1994-06-17,26.507449550264862,26.534369776619226,26.310034556999515,26.345928192138672
1994-06-20,26.15749475104995,26.202361808941973,26.094680870001113,26.121601104736328
1994-06-21,26.103649091158818,26.103649091158818,25.78957974836385,25.897260665893555
1994-06-22,25.969041919807008,26.085696220068755,25.942121696669684,25.995962142944336
1994-06-23,26.04083888663186,26.07673253085878,25.807530199156865,25.84342384338379
1994-06-24,25.717794352051214,25.717794352051214,25.269123829510196,25.305017471313477
1994-06-27,25.403719491516515,25.744709014892578,25.27809177237797,25.744709014892578
1994-06-28,25.75369029537809,25.75369029537809,25.412700667773777,25.619089126586914
1994-06-29,25.65497921765184,25.85239423786462,25.628058987622822,25.699846267700195
