Ticker,MarketCap,ActualPrice,TargetMeanPrice,TargetMeanPricePct,FinancialCurrency,OperatingIncome_TTM,EnterpriseValue,OperatingIncome_EV_Ratio,Eight_Year_ROA,Eight_Year_ROC,FCF_Sum_to_Assets,Eight_Year_Gross_Margin_Growth,Margin_Stability,Years_Data_Available,Current_ROA,FS_ROA,Current_FCFTA,FS_FCFTA,ACCRUAL,FS_ACCRUAL,LEVER,FS_LEVER,LIQUID,FS_LIQUID,ROA_Change,FS_ROA_Change,FCFTA_Change,FS_FCFTA_Change,MARGIN,FS_MARGIN,TURN,FS_TURN,OperatingIncome_EV_Ratio_Percentile,Eight_Year_ROA_Percentile,Eight_Year_ROC_Percentile,FCF_Sum_to_Assets_Percentile,Eight_Year_Gross_Margin_Growth_Percentile,Margin_Stability_Percentile,Current_ROA_Percentile,Current_FCFTA_Percentile,ACCRUAL_Percentile,LEVER_Percentile,LIQUID_Percentile,ROA_Change_Percentile,FCFTA_Change_Percentile,MARGIN_Percentile,TURN_Percentile,Max_Margin_Metric_Percentile,Max_Margin_Source,Franchise_Power_Percentile,Financial_Strength_Score,P_FS,QUALITY,QUANTITATIVE_VALUE
AAPL,2927079194624,195.9774,228.75928,0.16727377748658778,USD,127364000000.0,3057165795328,0.04166080890825068,0.2711118541215891,3.5297175360159514,1.1309852594662722,0.03414148623548474,23.772015563222066,5,0.25682503150857583,1,0.2981177050797304,1,0.04129267357115457,1,0.035292698414932294,1,-0.12069909522521427,0,-0.018273314129188922,0,0.01567640756964056,1,0.020752202380263707,1,-0.015689895730449654,0,0.6666666666666667,1.0,1.0,1.0,0.6666666666666667,0.5,1.0,1.0,1.0,1.0,0.5,0.16666666666666669,1.0,0.8333333333333335,0.5,0.6666666666666667,Growth,0.9166666666666667,6,0.6666666666666666,0.7916666666666667,2.125
MSFT,3344718102528,450.0101,508.95538,0.1309865711902909,USD,122130000000.0,3406167801856,0.035855544149484386,0.18262024610771732,0.4935170842787162,0.4975232494342621,0.00403943808795737,122.34987849752731,4,0.17208583985957596,1,0.14462387950711003,1,-0.027461960352465925,0,0.018574947779649673,1,-0.4942123475842093,0,-0.0035578869594620477,0,0.0002586737669698358,1,0.008443579444803562,1,-0.035785221430627734,0,0.5,0.5,0.6666666666666667,0.5,0.33333333333333337,1.0,0.5,0.5,0.8333333333333335,0.5,0.16666666666666669,0.33333333333333337,0.6666666666666667,0.16666666666666669,0.33333333333333337,1.0,Stability,0.6666666666666667,5,0.5555555555555556,0.6111111111111112,1.6111111111111112
GOOGL,2055181565952,168.87,200.5638,0.187681648605436,USD,117524000000.0,2006677454848,0.058566462545373094,0.19517147654936062,0.36430938612306507,0.5980619914004477,0.007326110794421803,49.003448318877034,5,0.22235794747876764,1,0.16160584200987882,1,-0.06075210546888882,0,0.0053279043764894105,1,-0.2596535391531327,0,0.03896712459958515,1,-0.011098883730195547,0,0.01575387422158603,1,0.013458759802479792,1,1.0,0.8333333333333335,0.5,0.8333333333333335,0.5,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.16666666666666669,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.5,0.8333333333333335,0.6666666666666667,Stability,0.7083333333333335,6,0.6666666666666666,0.6875,2.6875
AMZN,2126995783680,200.35,237.86478,0.18724621911654604,USD,71691000000.0,2219569053696,0.03229951322335343,0.05576607565329739,0.12044312380360611,0.05357068558827577,0.051411569646540256,14.783179587985607,5,0.09481288026449286,1,0.052613723287469556,1,-0.042199156977023304,0,0.026262647278685894,1,0.018657585474662897,1,0.037173836134866106,1,-0.008420198971336855,0,0.018723045091562196,1,-0.06800150847782938,0,0.33333333333333337,0.16666666666666669,0.16666666666666669,0.16666666666666669,1.0,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.33333333333333337,0.6666666666666667,0.6666666666666667,0.5,0.5,0.6666666666666667,0.16666666666666669,1.0,Growth,0.375,6,0.6666666666666666,0.5208333333333333,1.1875
META,1576158101504,626.87,711.7766,0.13544530763954254,USD,73117000000.0,1579834277888,0.046281436618622045,0.1887043837120086,0.3147983302747619,0.5666355133415926,0.003579750067424392,56.391159334857136,5,0.22589783158367566,1,0.1958747201634463,1,-0.03002311142022937,0,-0.024355577411787052,0,0.3068892781949577,1,0.05562743184148955,1,0.0039601471459349835,1,0.009080148289560386,1,0.00840811339664671,1,0.8333333333333335,0.6666666666666667,0.33333333333333337,0.6666666666666667,0.16666666666666669,0.8333333333333335,0.8333333333333335,0.8333333333333335,0.6666666666666667,0.16666666666666669,1.0,1.0,0.8333333333333335,0.33333333333333337,0.6666666666666667,0.8333333333333335,Stability,0.625,7,0.7777777777777778,0.7013888888888888,2.368055555555556
NFLX,504020762624,1184.34,1116.6874,-0.057122616816116856,USD,11132079000.0,514751365120,0.021626128174336876,0.11985599679082437,3.250706593779822,0.2859224513332687,0.03420239032314387,15.02054039950206,4,0.16243837866952038,1,0.12906540610736744,1,-0.033372972562152936,0,0.03294246033726639,1,0.09868270718620065,1,0.05146425719301681,1,-0.01305373812954369,0,0.04518717096947805,1,0.03520229805628561,1,0.16666666666666669,0.33333333333333337,0.8333333333333335,0.33333333333333337,0.8333333333333335,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.5,0.8333333333333335,0.8333333333333335,0.8333333333333335,0.16666666666666669,1.0,1.0,0.8333333333333335,Growth,0.5833333333333335,7,0.7777777777777778,0.6805555555555556,1.0138888888888888
