Date,Daily_PnL_Pct
1962-11-23,0.0011880520157439745
1962-11-26,-0.0002586361942170018
1962-11-27,-0.0001299565225084396
1962-11-28,0.000260433564899618
1962-11-29,0.0009076246322362262
1962-11-30,-0.00016616595327869537
1962-12-03,0.0007842668081009425
1962-12-04,0.0008701481077049568
1962-12-05,0.0009898873284908964
1962-12-06,-0.0006980398847564891
1962-12-07,0.0013070139330974648
1962-12-10,-0.001029814641782634
1962-12-11,0.0005290996196949192
1962-12-12,-3.232088196635852e-05
1962-12-13,0.0
1962-12-14,-0.00013828100928567152
1962-12-17,0.00018467692709038972
1962-12-18,-0.0008200291557044619
1962-12-19,0.00026529731768849894
1962-12-20,0.0007265420876716214
1962-12-21,0.0008573263499673321
1962-12-24,-0.001363660561136671
1962-12-26,0.002243527313732537
1962-12-27,-0.0010114145323144718
1962-12-28,0.0002272698698224627
1962-12-31,0.0009422294740485223
1963-01-02,-0.0024305685154560226
1963-01-03,0.001654615430875138
1963-01-04,0.00013156871622671906
1963-01-07,-0.0003442905834772038
1963-01-08,0.0021291338714998984
1963-01-09,-0.0007818165783229781
1963-01-10,0.0007881467208995101
1963-01-11,0.00020831599922885847
1963-01-14,-4.7691091697698034e-05
1963-01-15,-0.0001033773324770745
1963-01-16,-0.0004928173812507335
1963-01-17,0.0002962566496388858
1963-01-18,0.000359097648773394
1963-01-21,-0.00043848170229321014
1963-01-22,-0.00022564993121324407
1963-01-23,0.0006726373241581869
1963-01-24,0.0005752770808436912
1963-01-25,0.0004883658904600172
1963-01-28,0.000832349316062849
1963-01-29,0.001876776653311626
1963-01-30,-0.0019108382082965634
1963-01-31,0.000539254230796417
1963-02-01,-0.0002341050387853446
1963-02-04,-0.00013761944051675086
1963-02-05,0.00018893979416287294
1963-02-06,0.0017013662838005913
1963-02-07,0.0006722600096798848
1963-02-08,-0.0009113719040962599
1963-02-11,-0.0011925860461146662
1963-02-12,-0.0006933495790346137
1963-02-13,0.0012028735278536394
1963-02-14,-0.0012278201916587751
1963-02-15,0.0008554482215534338
1963-02-18,0.0010671102720458357
1963-02-19,-0.000447617876167226
1963-02-20,-0.0019056469179195628
1963-02-21,0.0012471098099816889
1963-02-25,-0.002363563086204852
1963-02-26,0.0007215918702855794
1963-02-27,-0.003990138292592016
1963-02-28,-0.0005904729311615292
1963-03-01,-0.0016126614834646054
1963-03-04,0.00427049394771109
1963-03-05,0.0003062271248017792
1963-03-06,0.00014333683868052172
1963-03-07,0.002764542686219979
1963-03-08,0.0008528940209564981
1963-03-11,0.0016592495313923258
1963-03-12,0.0016159518296632075
1963-03-13,-0.0005194631228893644
1963-03-14,-0.000826215067863522
1963-03-15,0.0006950870719555235
1963-03-18,-0.001756815384004193
1963-03-19,-0.0006762223311580081
1963-03-20,0.002980450719364727
1963-03-21,-0.0005920598424621337
1963-03-22,0.0006167571433254783
1963-03-25,0.0011560670827073616
1963-03-26,0.0012447738389618204
1963-03-27,0.0009963860990286875
1963-03-28,-0.0007205882840350606
1963-03-29,-0.001941437338414722
1963-04-01,0.0013330087025411686
1963-04-02,0.0006422371363721136
1963-04-03,0.005110862747406374
1963-04-04,0.007312154204201677
1963-04-05,0.0005630366980483108
1963-04-08,0.006294222742652627
1963-04-09,0.00019754215867440845
1963-04-10,0.0003423288558277145
1963-04-11,0.007068100019752268
1963-04-15,0.005183417942277377
1963-04-16,-0.0009545078409027117
1963-04-17,-0.0020809458129530385
1963-04-18,0.00016509322252809377
1963-04-19,0.004335724124503828
1963-04-22,0.002207832237725197
1963-04-23,0.005882500075290416
1963-04-24,-0.0014050678795192297
1963-04-25,-0.004464959219712845
1963-04-26,-0.0030478648988018354
1963-04-29,0.0007440782716907311
1963-04-30,0.004504095461949232
1963-05-01,0.0015454509744631149
1963-05-02,0.001802575283831411
1963-05-03,-0.0041944310230388766
1963-05-06,-0.007840845234226436
1963-05-07,-0.0024265170804053126
1963-05-08,0.00881018921314652
1963-05-09,0.003802121672746224
1963-05-10,0.0006521362406194971
1963-05-13,0.0023444881152973767
1963-05-14,-0.0020856303731096254
1963-05-15,0.0007984208418169751
1963-05-16,-0.004199397958017052
1963-05-17,0.00014072801343533155
1963-05-20,-0.005551655502758207
1963-05-21,0.0057660002484793554
1963-05-22,-0.0006961690987936507
1963-05-23,0.0013015667346414298
1963-05-24,-0.004347845280380124
1963-05-27,0.00027338809162948504
1963-05-28,0.0031079642443097993
1963-05-29,0.010272132676786075
1963-05-31,0.006514262081508837
1963-06-03,-0.0018363496233526596
1963-06-04,-0.0005996979919591478
1963-06-05,-0.005355826286289155
1963-06-06,-0.001630824725965928
1963-06-07,-0.0026587858556399242
1963-06-10,-0.005953536886058642
1963-06-11,-0.001611505547556056
1963-06-12,0.00242457612877552
1963-06-13,-0.0001772765590313249
1963-06-14,0.001931805587997394
1963-06-17,-0.0004618379061309385
1963-06-18,-0.0012890253459500872
1963-06-19,0.0005583125650724652
1963-06-20,-0.003093464173117859
1963-06-21,0.0037038389745705216
1963-06-24,-0.00011725717702159888
1963-06-25,0.0004966878788856666
1963-06-26,-0.013261256790006063
1963-06-27,-0.008572320388164693
1963-06-28,0.00631515172785311
1963-07-01,-0.008620512633181036
1963-07-02,0.011993665950200846
1963-07-03,0.008416806915631429
1963-07-05,0.00879284477407654
1963-07-08,-0.005014216970524297
1963-07-09,0.009998386197355217
1963-07-10,-0.0021870429983234583
1963-07-11,-0.0034808701494214167
1963-07-12,-0.0037212462782486755
1963-07-15,-0.00889362846890595
1963-07-16,0.0006449676356837062
1963-07-17,-0.003658911927641194
1963-07-18,-0.00549623230365428
1963-07-19,-0.002375744782305915
1963-07-22,-0.0033083787840600567
1963-07-23,0.001027767070729316
1963-07-24,0.0044538362522348884
1963-07-25,-0.000551925826289261
1963-07-26,0.0027636398637556035
1963-07-29,0.003952918374808901
1963-07-30,0.01357409409909991
1963-07-31,-0.0032189497147611743
1963-08-01,-0.0020313382960566078
1963-08-02,0.0012378897262192573
1963-08-05,0.009060898023441436
1963-08-06,0.009204997831551629
1963-08-07,0.000558992753823456
1963-08-08,0.00022306518245488003
1963-08-09,0.013476437952059599
1963-08-12,0.003165202245896405
1963-08-13,0.00033993342004041353
1963-08-14,0.0019804109495336745
1963-08-15,0.0025992382885238843
1963-08-16,-0.004031970163875351
1963-08-19,0.0012529659481769224
1963-08-20,-0.00048402148358673045
1963-08-21,-0.0014699048694774665
1963-08-22,0.005389163144815235
1963-08-23,0.001198048449723274
1963-08-26,0.0024380107208525664
1963-08-27,-0.0029460330371409243
1963-08-28,0.009433854094933886
1963-08-29,0.0029807681690817538
1963-08-30,0.0027875067214742496
1963-09-03,0.003791967031357491
1963-09-04,-0.003286173922401893
1963-09-05,0.004828891957830485
1963-09-06,-0.004693633923407365
1963-09-09,-0.007071842159628042
1963-09-10,0.009511599293662328
1963-09-11,0.006383473193892674
1963-09-12,0.0051767482655472865
1963-09-13,0.0006347246995848413
1963-09-16,-0.002443894974754407
1963-09-17,-0.001164523188523698
1963-09-18,-0.011029986920743733
1963-09-19,0.01068661732886316
1963-09-20,0.005414286112075744
1963-09-23,-0.0029356420561527756
1963-09-24,-0.0024985913775425733
1963-09-25,-0.012311502761367032
1963-09-26,-0.012694226650984413
1963-09-27,-0.0009811419791495544
1963-09-30,-0.005639951583485025
1963-10-01,0.012231877304937404
1963-10-02,0.0015674775095687904
1963-10-03,0.007956479866213869
1963-10-04,0.0030684241213057356
1963-10-07,-0.0046078827923965015
1963-10-08,-0.005940704975254245
1963-10-09,-0.006866019116569895
1963-10-10,0.0008388297836485665
1963-10-11,0.008376360838525575
1963-10-14,0.010910936113138299
1963-10-15,0.019478808238569373
1963-10-16,0.011592682846007224
1963-10-17,0.0015793656715554375
1963-10-18,0.004855734616679944
1963-10-21,0.0016186060534641997
1963-10-22,-0.002576653579741763
1963-10-23,-0.008201689655622502
1963-10-24,0.012043803175826732
1963-10-25,0.006015459914310903
1963-10-28,0.0025570673965561565
1963-10-29,0.0017021231602379193
1963-10-30,-0.013121531180800403
1963-10-31,0.0031319613393171993
1963-11-01,0.003220484430913011
1963-11-04,-0.01004496460077746
1963-11-06,-0.010139591178226586
1963-11-07,0.0022655185698660816
1963-11-08,0.01197252821515753
1963-11-11,0.001464464892932796
1963-11-12,-0.006322054067771611
1963-11-13,0.002214259065830787
1963-11-14,-0.0005824613564083159
1963-11-15,-0.007288960052509828
1963-11-18,-0.01361937046783123
1963-11-19,-0.004859364235384328
1963-11-20,0.004697657868762793
1963-11-21,-0.016614660719414212
1963-11-22,-0.026840255700901833
1963-11-26,0.02848185070603728
1963-11-27,0.004349217664963893
1963-11-29,0.013730652292019549
1963-12-02,0.007792130581417552
1963-12-03,-0.003152941687882053
1963-12-04,0.0006290873342597531
1963-12-05,0.0014634110736532562
1963-12-06,-0.001713301171318847
1963-12-09,-0.0015604998714152446
1963-12-10,0.0017714903534486962
1963-12-11,-0.0012048147014313952
1963-12-12,0.0018172579110787485
1963-12-13,-0.0008732032280027518
1963-12-16,0.0044612433099678024
1963-12-17,0.007570654768522684
1963-12-18,-0.00013795720783448939
1963-12-19,-0.007126345722262378
1963-12-20,-0.00239542838544773
1963-12-23,-0.004552485302191199
1963-12-24,0.0011924329238768086
1963-12-26,0.007561662862024692
1963-12-27,0.0005183971089101698
1963-12-30,0.0027243361222832356
1963-12-31,0.010219911632322607
1964-01-02,0.0029978066902002264
1964-01-03,0.007343820363355366
1964-01-06,-0.002427064329850453
1964-01-07,-0.002793572749755298
1964-01-08,6.629458059241881e-05
1964-01-09,0.01005239196927684
1964-01-10,0.006239972029800655
1964-01-13,0.0065548177011105335
1964-01-14,0.0032813396100983506
1964-01-15,0.002415187286590283
1964-01-16,-0.0047272579168656115
1964-01-17,-0.0014267416125544467
1964-01-20,-0.005056866356179648
1964-01-21,-0.001667927603617718
1964-01-22,0.007887585259277064
1964-01-23,-5.0599493693061605e-05
1964-01-24,-0.004089004414497824
1964-01-27,-0.003422349658233506
1964-01-28,-0.0007730554519659683
1964-01-29,-0.007331897476945543
1964-01-30,0.004719082600409582
1964-01-31,0.007738995714587229
1964-02-03,0.00039173062184846635
1964-02-04,-0.004369011277903502
1964-02-05,-0.0013983575042463665
1964-02-06,0.004228679054667369
1964-02-07,0.004453640657601224
1964-02-10,0.0005518550780841446
1964-02-11,0.0032213586085558885
1964-02-12,0.004805614054591098
1964-02-13,0.0031930881249948692
1964-02-14,0.004948160483600223
1964-02-17,-0.003928914831323262
1964-02-18,0.003799515657447015
1964-02-19,0.006517933914832164
1964-02-20,0.001811596913353558
1964-02-24,0.0022753284271285717
1964-02-25,0.0009698170653618986
1964-02-26,0.006873768033458955
1964-02-27,-0.003988744791414446
1964-02-28,0.003087974235072253
1964-03-02,0.002906144744072122
1964-03-03,0.003158358391991225
1964-03-04,-0.0014725569715257603
1964-03-05,0.004187417859202984
1964-03-06,0.007049998742208559
1964-03-09,0.0026045168131468874
1964-03-10,0.004039221816050819
1964-03-11,0.003611949241266655
1964-03-12,0.006639593914868698
1964-03-13,-0.0020297953362083737
1964-03-16,0.002063282252658556
1964-03-17,0.006972113515865935
1964-03-18,0.0031555443939399767
1964-03-19,0.001442462452280051
1964-03-20,-0.0073614925969581356
1964-03-23,0.0008382140798762861
1964-03-24,-9.154342098548092e-05
1964-03-25,0.0024149230376824668
1964-03-26,0.0014061615088626622
1964-03-30,-0.006183065111914446
1964-03-31,0.000686831949368927
1964-04-01,0.007022465962963482
1964-04-02,0.0072305879563492464
1964-04-03,-0.0008199360813984371
1964-04-06,-0.00043953319445895684
1964-04-07,-0.0070452922438650305
1964-04-08,0.004249194651037749
1964-04-09,0.002379492113635109
1964-04-10,0.0013692476137358823
1964-04-13,0.001421868732654495
1964-04-14,0.005146745855436915
1964-04-15,0.0036858767678635005
1964-04-16,0.0003539507111664481
1964-04-17,-0.0010688086607973523
1964-04-20,-0.002681295627801914
1964-04-21,-0.00033144686428293683
1964-04-22,-0.0021651568654792648
1964-04-23,-0.0022766748050303924
1964-04-24,-0.008074747292490778
1964-04-27,-0.006216653568670189
1964-04-28,0.006932223527674049
1964-04-29,-0.014611356049920256
1964-04-30,-0.0015310473966202473
1964-05-01,0.010674194219426239
1964-05-04,0.0039514989386470216
1964-05-05,0.007135800560295562
1964-05-06,0.0013755295600137488
1964-05-07,-0.002393520764308653
1964-05-08,0.002101475607828993
1964-05-11,-0.00013489718293913002
1964-05-12,0.003572976748595665
1964-05-13,-0.0023774335348057504
1964-05-14,-0.0022803255155615723
1964-05-15,0.004086733413037278
1964-05-18,-0.002770065022108047
1964-05-19,-0.0006074695849405278
1964-05-20,0.004523523595964308
1964-05-21,0.002929780864710537
1964-05-22,0.0005599593366577062
1964-05-25,-0.0012890045980146498
1964-05-26,-0.0012178632199451526
1964-05-27,-0.008265997409638107
1964-05-28,-0.0032292479793659934
1964-06-01,-0.006686295253255944
1964-06-02,-0.001586027451914294
1964-06-03,-0.002139221383453767
1964-06-04,-0.00932140870198249
1964-06-05,0.007559952330518699
1964-06-08,-0.004832057636829634
1964-06-09,0.008358372948807011
1964-06-10,0.0025362184244446923
1964-06-11,0.003698750766968644
1964-06-12,0.0021026259502314962
1964-06-15,0.005939327785506207
1964-06-16,0.003599304841541819
1964-06-17,0.0003335710940751545
1964-06-18,-0.0015131444502265751
1964-06-19,-0.0015009928707646518
1964-06-22,0.002145886498312684
1964-06-23,-0.0038413432918398367
1964-06-24,0.002374951761035149
1964-06-25,-0.0005660060099484214
1964-06-26,0.0008304795024761616
1964-06-29,-0.0017605356482367582
1964-06-30,-0.002218404884070742
1964-07-01,0.006894241008303935
1964-07-02,0.002811226217440607
1964-07-06,0.005328302604642916
1964-07-07,0.005161568444127027
1964-07-08,0.0035564766398146594
1964-07-09,-0.0020165326415240124
1964-07-10,-0.0014245998591597604
1964-07-13,0.0015327562182558781
1964-07-14,-0.004413892318920161
1964-07-15,0.0006799902034421038
1964-07-16,0.0009361186207365375
1964-07-17,0.0004265308049326239
1964-07-20,-0.002999158795335534
1964-07-21,-0.0027398880244665614
1964-07-22,-0.0031829048291100643
1964-07-23,-0.001688296033327924
1964-07-24,-0.00393748613305046
1964-07-27,-0.002057847328058439
1964-07-28,-0.0021610560435684086
1964-07-29,0.00045532710511567414
1964-07-30,-0.0018195825626284628
1964-07-31,-0.0035226345593507642
1964-08-03,-0.00035246548761805156
1964-08-04,-0.012185882836886954
1964-08-05,0.005808428799838434
1964-08-06,-0.007792566004671151
1964-08-07,0.006279401614496328
1964-08-10,0.0022415176388717595
1964-08-11,0.002534276148229592
1964-08-12,0.005221926846772595
1964-08-13,0.0012449153068675078
1964-08-14,-0.004017394972007531
1964-08-17,0.003597965282562985
1964-08-18,0.0014636883607165728
1964-08-19,-0.0028833263876915463
1964-08-20,-0.0021460612708674703
1964-08-21,0.0011858272917065597
1964-08-24,0.003090161994787366
1964-08-25,-0.006068890492176144
1964-08-26,-0.0019163177503534784
1964-08-27,0.0034428170187929446
1964-08-28,0.002587572670544039
1964-08-31,0.0006473473490797387
1964-09-01,0.0016060649238875155
1964-09-02,0.0028158513690732176
1964-09-03,0.003874125735741373
1964-09-04,0.0038038838124322457
1964-09-08,0.0014271631857822001
1964-09-09,0.00147930374722097
1964-09-10,0.0025360788523757986
1964-09-11,0.00364961213382028
1964-09-14,-0.002191227054693733
1964-09-15,-0.0008063347651790804
1964-09-16,0.004164680791409215
1964-09-17,0.00356465697205395
1964-09-18,0.0009512048022587964
1964-09-21,0.0016851767543274178
1964-09-22,0.0021889148531366756
1964-09-23,0.0009642844414723935
1964-09-24,0.00033451902547589166
1964-09-25,0.0023187079512513183
1964-09-28,0.0029470349643034386
1964-09-29,-0.0016755676166583457
1964-09-30,-0.0008241382977020276
1964-10-01,-0.0025919357718951594
1964-10-02,0.004048194531448589
1964-10-05,0.003184214472212968
1964-10-06,-0.0011355727133475014
1964-10-07,-0.0012960028858835931
1964-10-08,0.005030871010060697
1964-10-09,0.0008459037492049309
1964-10-12,0.0006937106961952042
1964-10-13,-0.0024451195905838808
1964-10-14,-0.003308132791021834
1964-10-15,-0.011179159843805285
1964-10-16,0.01200548606124109
1964-10-19,7.60863966926763e-05
1964-10-20,0.002175994207770003
1964-10-21,-0.0007597718753116491
1964-10-22,-0.0018691392123178093
1964-10-23,-0.0002493955966069636
1964-10-26,-0.0032081514037900494
1964-10-27,-0.002739054765550601
1964-10-28,-0.0020926487825879752
1964-10-29,0.0007976312845581073
1964-10-30,0.0027025115928558064
1964-11-02,0.00874886315512826
1964-11-04,0.00016028533493985938
1964-11-05,5.5119673478030463e-05
1964-11-06,-0.0006927432940531126
1964-11-09,-0.001981848387188941
1964-11-10,-0.002759896798328111
1964-11-11,0.0027685376185320435
1964-11-12,0.002656973261136922
1964-11-13,0.0022777249612063377
1964-11-16,-0.0006174333437222537
1964-11-17,0.004304899984660278
1964-11-18,0.003877031062060847
1964-11-19,-0.0008433268536750904
1964-11-20,6.205067156962705e-05
1964-11-23,-0.0027985159394284527
1964-11-24,0.0005410056645440181
1964-11-25,-0.0011479758793750924
1964-11-27,0.0013233478992279966
1964-11-30,-0.014384579833434693
1964-12-01,-0.010735804005935008
1964-12-02,0.0028611491773070496
1964-12-03,0.00140518226273473
1964-12-04,0.005952748921960584
1964-12-07,0.004978694196961651
1964-12-08,0.0002587676974456387
1964-12-09,-0.005711372974272761
1964-12-10,-0.0016450756563605477
1964-12-11,-0.0011166252747691174
1964-12-14,-0.007094298591339269
1964-12-15,-0.0021137368036883144
1964-12-16,0.0009038579091937328
1964-12-17,0.007278160898547853
1964-12-18,0.003329368507186087
1964-12-21,0.0014022884859920585
1964-12-22,-2.421079302927857e-05
1964-12-23,-0.0012774600490257045
1964-12-24,-0.0010891497337034233
1964-12-28,-0.0022143264544217433
1964-12-29,-0.0014264197312893684
1964-12-30,0.004210596555782436
1964-12-31,0.005615429478288585
1965-01-04,-0.003968174666368525
1965-01-05,0.006765974573892037
1965-01-06,0.0030108748609945744
1965-01-07,0.004802417096757625
1965-01-08,0.0005062584356523555
1965-01-11,0.0016422244492123633
1965-01-12,0.0029392546816802484
1965-01-13,0.0009850140488743405
1965-01-14,-0.003296096558250179
1965-01-15,0.0027437104303080473
1965-01-18,0.0001056517862088727
1965-01-19,0.005572570425581564
1965-01-20,-0.003134629345807873
1965-01-21,-0.0012464917996639693
1965-01-22,-0.0005107166748883901
1965-01-25,-0.002328276787106097
1965-01-26,-0.0011958227546666313
1965-01-27,0.003971832522728926
1965-01-28,0.0041373483662701235
1965-01-29,0.0006925104603677821
1965-02-01,0.001774895260161624
1965-02-02,-0.0009845271060554567
1965-02-03,0.0021349234881776523
1965-02-04,-0.0015987176992712418
1965-02-05,-0.0031125301944112532
1965-02-08,-0.0009295177146626334
1965-02-09,0.005151798346632546
1965-02-10,-0.006941629053732126
1965-02-11,-0.009258688369657014
1965-02-12,0.006666298177131942
1965-02-15,0.002532424759772525
1965-02-16,-0.001331466455280514
