Ticker,MarketCap,ActualPrice,TargetMeanPrice,TargetMeanPricePct,FinancialCurrency,OperatingIncome_TTM,EnterpriseValue,OperatingIncome_EV_Ratio,Eight_Year_ROA,Eight_Year_ROC,FCF_Sum_to_Assets,Eight_Year_Gross_Margin_Growth,Margin_Stability,Years_Data_Available,Current_ROA,FS_ROA,Current_FCFTA,FS_FCFTA,ACCRUAL,FS_ACCRUAL,LEVER,FS_LEVER,LIQUID,FS_LIQUID,ROA_Change,FS_ROA_Change,FCFTA_Change,FS_FCFTA_Change,MARGIN,FS_MARGIN,TURN,FS_TURN,OperatingIncome_EV_Ratio_Percentile,Eight_Year_ROA_Percentile,Eight_Year_ROC_Percentile,FCF_Sum_to_Assets_Percentile,Eight_Year_Gross_Margin_Growth_Percentile,Margin_Stability_Percentile,Current_ROA_Percentile,Current_FCFTA_Percentile,ACCRUAL_Percentile,LEVER_Percentile,LIQUID_Percentile,ROA_Change_Percentile,FCFTA_Change_Percentile,MARGIN_Percentile,TURN_Percentile,Max_Margin_Metric_Percentile,Max_Margin_Source,Franchise_Power_Percentile,Financial_Strength_Score,P_FS,QUALITY,QUANTITATIVE_VALUE
BB,2601073152.0,4.375,4.52286,0.03379657142857129,USD,24600000.0,2652051456.0,0.009275838123104653,-0.16711160642492617,-0.38108987922687554,-0.29955233096634765,0.043135438198268705,15.753171089722882,5,-0.06097560975609756,0,0.004939796233405372,1,0.06591540598950293,1,-0.011601184488774258,0,0.2960115695983754,1,0.03235772357723578,1,0.02243083565992867,1,0.09184543916932453,1,-0.13129879902310654,0,0.19704433497536947,0.04545454545454545,0.04081632653061225,0.07272727272727272,0.8461538461538461,0.445,0.09545454545454544,0.2090909090909091,0.8363636363636364,0.3157894736842105,0.9121951219512195,0.7818181818181817,0.7227272727272727,0.945,0.05,0.8461538461538461,Growth,0.2512879977165691,6,0.6666666666666666,0.45897733219161785,0.8530660021423568
BHP,127705841664.0,50.33,51.13667,0.016027617723028076,USD,22905000000.0,260116480000.0,0.08805670444256358,0.15439039173194624,0.3382112690400323,0.7010218635821887,-0.020911124541900583,21.59631569482377,4,0.07714776968015474,1,0.11575584689630918,1,0.03860807721615443,1,-0.03318246728895921,0,0.4762093878134781,1,-0.050409093374654934,0,-0.0023929447637761198,0,0.024153943766692998,1,0.012452381424269965,1,0.8719211822660098,0.8954545454545455,0.6224489795918368,0.9318181818181818,0.2769230769230769,0.535,0.6318181818181818,0.740909090909091,0.759090909090909,0.15789473684210525,0.9707317073170733,0.11363636363636363,0.4454545454545455,0.825,0.5454545454545454,0.535,Stability,0.746180426716141,6,0.6666666666666666,0.7064235466914038,2.4502659112234233
BRK-B,1045563113472.0,484.71,521.0,0.07486950960368066,USD,,-218784350208.0,,0.05806920434977014,,0.07751232579442767,,,5,0.0771266707745426,1,0.010066895979741412,1,-0.06705977479480119,0,0.008884888484700898,1,,0,-0.012803215634336826,0,-0.017771994165663448,0,,0,-0.04294713932019234,0,,0.5136363636363636,,0.2545454545454545,,,0.6272727272727273,0.21818181818181817,0.10909090909090909,0.631578947368421,,0.3045454545454545,0.23636363636363636,,0.2,,Neither,0.38409090909090904,3,0.3333333333333333,0.35871212121212115,
BIIB,19548301312.0,133.41,172.20387,0.29078682257701827,USD,2266600000.0,22425329664.0,0.10107320757199996,0.0722431865187474,0.33045242862693747,0.2936829083078722,-0.01963837817705416,27.906320153536196,5,0.0581904004734521,1,0.08968851272580777,1,0.03149811225235567,1,0.09075377691843811,1,-0.6485725917872964,0,0.014938076000928557,1,0.04365352643423548,1,0.018795703585866685,1,-0.02142705099378528,0,0.9211822660098522,0.5954545454545455,0.6173469387755103,0.609090909090909,0.28717948717948716,0.63,0.49090909090909085,0.6545454545454545,0.740909090909091,0.9789473684210526,0.0878048780487805,0.6772727272727272,0.8318181818181817,0.72,0.2818181818181818,0.63,Stability,0.6129730983302412,7,0.7777777777777778,0.6953754380540095,2.537739970073714
BIOX,295518528.0,4.9,7.625,0.5561224489795917,USD,16735755.0,550802816.0,0.030384294549430917,-0.0012621743979709388,0.3127110631244121,-0.056055193984735616,-0.03361436126451989,15.468266114982175,4,0.0038129002065810536,1,0.02225904540658342,1,0.018446145200002366,1,0.021606902892150698,1,-0.08917476746308495,0,-0.019143723182261936,0,0.04667585781515498,1,-0.03393060561757644,0,0.03371953298286179,1,0.3349753694581281,0.17272727272727273,0.5867346938775511,0.12272727272727271,0.20512820512820512,0.43,0.18636363636363637,0.2636363636363636,0.6681818181818181,0.7526315789473683,0.42926829268292677,0.24545454545454543,0.8681818181818182,0.1,0.6863636363636364,0.43,Stability,0.3280473098330241,6,0.6666666666666666,0.49735698824984537,1.1673077271661016
BITF,567081216.0,1.02,3.25,2.1862745098039214,USD,-100436000.0,454261120.0,-0.22109750444854273,-0.2405979918935386,-0.10053709373727693,-1.814529609835594,,0.2701571245136642,5,-0.08097918563964913,0,-0.7195992906101711,0,-0.638620104970522,0,,0,4.01253886876821,1,0.2066226362627867,1,-0.25219946223866146,0,-0.020860951907002795,0,-0.09756030205646737,0,0.019704433497536946,0.03636363636363636,0.10714285714285715,0.01818181818181818,,0.015,0.07727272727272727,0.00909090909090909,0.00909090909090909,,0.9951219512195122,0.9818181818181817,0.00909090909090909,0.16,0.09545454545454544,0.015,Stability,0.04417207792207793,2,0.2222222222222222,0.13319715007215008,0.17260601706722398
BKNG,185809993728.0,5710.15,5583.9854,-0.0220947961086837,USD,7826000000.0,189566828544.0,0.041283594076605666,0.1379013155678388,0.7666251080887156,0.8515591165006496,,,5,0.2122852605745633,1,0.2848996679659304,1,0.07261440739136713,1,-0.03391834362357482,0,0.03171064383658373,1,0.03608774188259056,1,-0.002628061883712174,0,,0,-0.020944921258667204,0,0.4679802955665025,0.8636363636363636,0.8520408163265306,0.9636363636363636,,,0.95,0.9818181818181817,0.8454545454545455,0.14210526315789473,0.6682926829268293,0.8,0.44090909090909086,,0.2863636363636364,,Neither,0.8931045145330859,5,0.5555555555555556,0.7243300350443207,1.6602906261773258
BKR,39253516288.0,39.62,46.44038,0.17214487632508835,USD,3474000000.0,40896352256.0,0.08494645141585509,0.025848351187225393,0.26331837831976834,0.16445533456716108,0.0204409997642252,37.6532488897707,5,0.07765294684982926,1,0.05354117248390376,1,-0.0241117743659255,0,0.0033473354891681295,1,0.07004849511200062,1,0.025061256499308217,1,0.003791544658758278,1,0.003979903119339545,1,0.03503491853558782,1,0.8620689655172414,0.32727272727272727,0.5306122448979592,0.3909090909090909,0.7435897435897435,0.7,0.6363636363636364,0.4636363636363636,0.2318181818181818,0.5210526315789473,0.751219512195122,0.7318181818181817,0.5136363636363636,0.465,0.7,0.7435897435897435,Growth,0.4980959516673802,8,0.8888888888888888,0.6934924202781345,2.417630351312617
BMY,95648759808.0,47.0,57.09591,0.21480659574468097,USD,7870000000.0,133751889920.0,0.058840290067730804,0.026511136626148568,0.5082828481231756,0.5807047287884842,-0.032842524104515824,22.2386470546351,5,-0.09662753906460914,0,0.15055667742945694,1,0.24718421649406608,1,-0.12887823126962566,0,-0.17446657670453902,0,-0.18096007723756177,0,0.017610765849890103,1,-0.0516020031007598,0,0.04862558447011878,1,0.6995073891625616,0.3409090909090909,0.7551020408163265,0.859090909090909,0.21025641025641023,0.54,0.06363636363636363,0.8272727272727272,0.9772727272727272,0.021052631578947368,0.2878048780487805,0.022727272727272724,0.6818181818181818,0.065,0.7772727272727272,0.54,Stability,0.6237755102040816,4,0.4444444444444444,0.534109977324263,1.9331247556493862
BP,80747274240.0,31.125,34.13706,0.09677301204819266,USD,12219000000.0,529062395904.0,0.02309557453827653,0.018064826268534784,0.1912186760992407,0.252781439120144,0.03319237949236986,4.291955305843073,5,0.001349972362770526,1,0.042518814575449634,1,0.04116884221267911,1,-0.02149744875093354,0,0.04049557342905108,1,-0.05301794132785432,0,-0.020821820614743525,0,-0.06893441097966957,0,-0.07935029677861238,0,0.26108374384236455,0.2863636363636364,0.4387755102040816,0.55,0.8102564102564103,0.14,0.16818181818181815,0.37272727272727274,0.7772727272727272,0.2157894736842105,0.702439024390244,0.10909090909090909,0.2090909090909091,0.05,0.12727272727272726,0.8102564102564103,Growth,0.5213488892060321,4,0.4444444444444444,0.48289666682523824,1.0050641545099674
CAAP,3317648384.0,20.595,23.16667,0.12486865744112663,USD,414833000.0,4030799104.0,0.10291582122967545,0.03579828251251782,3.010178695304064,0.27010486792858934,0.4008575207713736,2.618443768442068,5,0.06760190842889428,1,0.09366344210740293,1,0.02606153367850865,1,0.07066872630150312,1,0.17469608269358017,1,-1.740914976802732e-05,0,-0.0038902962578485495,0,-0.01794873360772814,0,0.0455497267772354,1,0.9310344827586207,0.37727272727272726,0.9642857142857143,0.5772727272727273,0.9743589743589743,0.1,0.5409090909090909,0.6772727272727272,0.7181818181818181,0.9578947368421052,0.8536585365853658,0.45909090909090905,0.42272727272727273,0.17,0.7636363636363636,0.9743589743589743,Growth,0.7232975357975359,6,0.6666666666666666,0.6949821012321012,2.5570510667493425
CAH,38782623744.0,162.49,172.208,0.059806757338913163,USD,2265000000.0,45500735488.0,0.04977941511730844,0.004593590173429751,0.6096829842480378,0.23117838700383414,-0.0781212382069294,8.816905336897214,4,0.018882560226945323,1,0.07205070809600851,1,0.05316814786906319,1,-0.013058437081529636,0,-0.021123205977977788,0,0.011269927870950953,1,0.01753964671050942,1,-0.0008494394232483604,0,0.2985076794609993,1,0.5763546798029556,0.19545454545454544,0.7959183673469389,0.5045454545454545,0.0923076923076923,0.26,0.2772727272727273,0.5772727272727273,0.8090909090909091,0.3052631578947368,0.5804878048780487,0.6363636363636364,0.6772727272727272,0.33,0.9954545454545455,0.26,Stability,0.4389795918367347,6,0.6666666666666666,0.5528231292517006,1.705532488857612
CAR,6339874816.0,180.15,116.75,-0.3519289480988066,USD,-229000000.0,31843248128.0,-0.007191477423392579,0.03581045355509582,0.11458774401277472,-1.0631520953135223,-0.056555775591874746,11.449549093643409,5,-0.06270445232602183,0,-0.22533659309252435,0,-0.1626321407665025,0,-0.06030469675478067,0,-0.05664364090878926,0,-0.11281345168123691,0,0.13175143540082823,1,-0.07542765300262111,0,0.01135682112290698,1,0.12315270935960591,0.3818181818181818,0.29591836734693877,0.02727272727272727,0.13846153846153844,0.36,0.0909090909090909,0.04090909090909091,0.031818181818181815,0.08421052631578947,0.46829268292682924,0.05454545454545454,0.9590909090909091,0.03,0.5363636363636364,0.36,Stability,0.26625231910946195,2,0.2222222222222222,0.24423727066584208,0.4905426893850539
CAT,188678619136.0,401.175,374.604,-0.06623294073658637,USD,12132000000.0,218713128960.0,0.05546992106824459,0.1001406296248506,0.40638574469716193,0.3248028804521216,0.0693115366879331,9.415494244573267,4,0.12296613645686158,1,0.10049678683742765,1,-0.022469349619433934,0,-0.0323621214688074,0,0.06362424802676436,1,0.00481944479286231,1,-0.011453919642063867,0,0.012989987090791966,1,-0.028163982473801585,0,0.6305418719211823,0.7272727272727272,0.6938775510204082,0.6454545454545455,0.8974358974358974,0.285,0.7954545454545454,0.7045454545454546,0.25,0.16842105263157894,0.7414634146341463,0.5727272727272728,0.2954545454545454,0.635,0.2636363636363636,0.8974358974358974,Growth,0.7410101802958945,5,0.5555555555555556,0.6482828679257251,1.9093666117680896
CCL,40757751808.0,30.06,30.69333,0.02106886227544913,USD,4215000000.0,64634404864.0,0.06521294670955756,-0.06870801639795276,-0.0410436579992981,-0.2452657113154086,,-0.20222039700325314,5,0.03905660761970769,1,0.026438632611044295,1,-0.012617975008663393,0,0.05117452076123108,1,-0.16789009514145242,0,0.04056312227768814,1,0.0061414013406859876,1,0.03804394361068475,1,0.07044243645247078,1,0.7536945812807881,0.08636363636363636,0.12755102040816327,0.08636363636363636,,0.01,0.3909090909090909,0.2863636363636364,0.32272727272727275,0.9157894736842104,0.3073170731707317,0.8409090909090909,0.5545454545454546,0.88,0.8727272727272727,0.01,Stability,0.077569573283859,7,0.7777777777777778,0.42767367553081836,1.9350628380923947
CDE,5814781952.0,9.0899,10.77778,0.18568741130265454,USD,279037000.0,6100382720.0,0.04574090066270465,-0.021579171883576387,0.05268911518443664,-0.36160359935301317,0.09748920735481281,1.7528790274977,5,0.0255892589411434,1,-0.003890088702190119,0,-0.029479347643333518,0,0.015190003304520389,1,-0.09727899518220195,0,0.07538242019078778,1,0.13899829141976017,1,0.1985443483025729,1,0.06326598016814766,1,0.5369458128078818,0.14545454545454545,0.19387755102040816,0.06363636363636363,0.9282051282051281,0.07,0.32272727272727275,0.15,0.1818181818181818,0.6894736842105263,0.40975609756097564,0.9045454545454545,0.9772727272727272,0.98,0.8363636363636364,0.9282051282051281,Growth,0.3327933970791114,6,0.6666666666666666,0.499730031872889,1.5736216574886526
CL,74817970176.0,92.32,98.309,0.06487218370883885,USD,4359000000.0,80995188736.0,0.05381801151433766,0.14421449229305838,0.8714579233483328,0.6982425526610994,0.005261075732318821,38.76719425397143,5,0.1800448709958868,1,0.22098965474261498,1,0.040944783746728164,1,0.047116024532014245,1,-0.19022760482853807,0,0.03974108279360536,1,0.03554464772742558,1,0.022890649329893598,1,0.06580190945723907,1,0.6206896551724138,0.8772727272727272,0.8826530612244897,0.9272727272727272,0.5487179487179487,0.71,0.9090909090909091,0.9272727272727272,0.7727272727272727,0.9105263157894737,0.2780487804878049,0.8318181818181817,0.8136363636363636,0.815,0.8454545454545455,0.71,Stability,0.849299628942486,8,0.8888888888888888,0.8690942589156874,2.110473569260515
COIN,90612572160.0,355.755,290.82068,-0.18252538966423526,USD,2301503000.0,85815123968.0,0.02681931684743843,0.062460059670517376,0.03938642266196224,0.2595017174866541,-0.013348719119334995,9.973369072364115,4,0.11441183595865327,1,0.11342602953932426,1,-0.0009858064193290078,0,0.014146396469054828,1,0.2103226925093198,1,0.1079816043880334,1,0.05086962496537463,1,0.11279876527285237,1,0.08050954372744684,1,0.30049261083743845,0.5454545454545454,0.17346938775510204,0.5636363636363636,0.30256410256410254,0.295,0.7727272727272727,0.7318181818181817,0.4681818181818182,0.6736842105263158,0.8634146341463415,0.95,0.890909090909091,0.96,0.9090909090909091,0.30256410256410254,Growth,0.3962810998525284,8,0.8888888888888888,0.6425849943707086,1.2435702160455855
COST,436802682880.0,984.95,1056.3588,0.07249992385400272,USD,10084000000.0,432523706368.0,0.02331432902181858,0.0930358404903382,0.272817380425215,0.3185547965803153,-0.007072092867271951,37.068994161578615,5,0.1054975583909725,1,0.09492918617805846,1,-0.01056837221291404,0,-0.005037432943983289,0,-0.10271261181788116,0,0.01430122247770467,1,-0.002832938064629309,0,0.0035364253945942836,1,0.13208548297829825,1,0.2660098522167488,0.7090909090909091,0.5459183673469388,0.640909090909091,0.3692307692307692,0.695,0.7363636363636364,0.6863636363636364,0.35454545454545455,0.3526315789473684,0.4048780487804878,0.6636363636363636,0.43636363636363634,0.45,0.9636363636363636,0.695,Stability,0.6477295918367347,5,0.5555555555555556,0.6016425736961452,1.1336622781296426
CRM,261246107648.0,273.27,352.9224,0.29147875727302663,USD,7927000000.0,255303647232.0,0.031049301825275384,0.029480455427828067,0.48215178880120657,0.3257422664386756,0.016569854417997076,40.853278660482864,4,0.060207135084719414,1,0.12080289134152028,1,0.060595756256800866,1,0.002488363773535618,1,-0.02929774049918299,0,0.018773798078217906,1,0.02565447865105816,1,0.016952109950078453,1,0.018981920029386257,1,0.3448275862068966,0.34545454545454546,0.7295918367346939,0.65,0.7076923076923076,0.735,0.509090909090909,0.75,0.8272727272727272,0.49473684210526314,0.5463414634146342,0.7090909090909091,0.7454545454545455,0.7,0.5863636363636363,0.735,Stability,0.6150115955473098,8,0.8888888888888888,0.7519502422180993,1.4416054146318924
CSCO,272626204672.0,68.845,70.18348,0.019441934781029957,USD,12112000000.0,289097678848.0,0.04189587425351891,0.11013529053898874,1.0226641092840874,0.4562063449961017,0.0036904240587438686,60.60736016436606,4,0.08294953099756457,1,0.08206537901987734,1,-0.0008841519776872225,0,-0.09233924012089494,0,-0.4762330415425037,0,-0.04088701614927595,0,-0.1048430763860057,0,0.02005687520852184,1,-0.12716110550862197,0,0.47783251231527096,0.7727272727272727,0.8979591836734694,0.7772727272727272,0.5076923076923077,0.84,0.6590909090909091,0.6181818181818182,0.4772727272727273,0.047368421052631574,0.1121951219512195,0.1409090909090909,0.04090909090909091,0.755,0.05454545454545454,0.84,Stability,0.8219897959183673,3,0.3333333333333333,0.5776615646258503,1.5333265892563923
CVS,85072601088.0,67.25,79.7292,0.18556431226765802,USD,10898000000.0,156001042432.0,0.0698585075465145,0.02618590902049256,0.6851442723482686,0.18133206958513517,-0.08235177651637382,8.860352542426917,5,0.01822166933238552,1,0.024982722192603123,1,0.006761052860217602,1,-0.004226551943088269,0,-0.04559163612662087,0,-0.01519068330728644,0,-0.016642566121082166,0,-0.014262201005022568,0,0.039639456729968714,1,0.7881773399014779,0.3318181818181818,0.8367346938775511,0.4136363636363636,0.07692307692307691,0.265,0.2681818181818182,0.2818181818181818,0.5363636363636364,0.36315789473684207,0.4975609756097561,0.2863636363636364,0.25,0.19,0.7318181818181817,0.265,Stability,0.46179730983302414,4,0.4444444444444444,0.4531208771387343,2.02947555694169
CVX,255555895296.0,147.53,163.53087,0.10845841523757871,USD,17262000000.0,275940147200.0,0.06255704425455927,0.08793212333818778,0.15936781153495527,0.3642240540519503,0.0026801446418547314,29.127401256177002,4,0.06873642668659365,1,0.05855109014626097,1,-0.010185336540332678,0,-0.0008174512920845478,0,-0.21394560051426237,0,-0.012939362207731203,0,-0.017051282652173476,0,-0.012366716454059956,0,0.00013178863292562237,1,0.7241379310344827,0.6772727272727272,0.35714285714285715,0.6954545454545454,0.47692307692307684,0.655,0.55,0.4954545454545455,0.3636363636363636,0.4263157894736842,0.23414634146341462,0.3,0.2409090909090909,0.195,0.4318181818181818,0.655,Stability,0.5962175324675325,3,0.3333333333333333,0.4647754329004329,1.913051294969398
CX,10525771776.0,7.255,7.80357,0.07561268090971751,USD,1699447000.0,106274414592.0,0.015991120784098197,0.02531245000650384,0.18841360695434917,0.10520531887614931,0.013591827543798507,25.255223164451134,5,0.03439686435400564,1,0.02190556430638485,1,-0.012491300047620793,0,0.022550434002086228,1,0.0858270252048412,1,0.027995851446468628,1,-0.012702109875024077,0,-0.0013308028525420013,0,-0.018114594765836656,0,0.22660098522167488,0.32272727272727275,0.43367346938775514,0.3090909090909091,0.6666666666666665,0.6,0.35909090909090907,0.25909090909090904,0.3318181818181818,0.763157894736842,0.7658536585365853,0.7545454545454545,0.2772727272727273,0.32,0.2954545454545454,0.6666666666666665,Growth,0.43303957946815086,5,0.5555555555555556,0.4942975675118532,0.9474995379552029
DAL,33405077504.0,51.16,58.68565,0.1471002736512903,USD,5950000000.0,51568635904.0,0.11538020922400391,0.032381945026944914,0.15807693062321682,0.053600806665605266,0.5302799789716464,2.274771112906029,5,0.04586583877301916,1,0.03827681367085921,1,-0.007589025102159953,0,0.04580690345653629,1,-0.019608379636170292,0,-0.016719028969091533,0,0.022783358671130786,1,0.001264489171662997,1,0.029625698975101922,1,0.9507389162561577,0.35909090909090907,0.35204081632653067,0.21363636363636362,0.9794871794871794,0.085,0.42727272727272725,0.34545454545454546,0.3909090909090909,0.8947368421052632,0.5902439024390244,0.2636363636363636,0.7272727272727272,0.37,0.6590909090909091,0.9794871794871794,Growth,0.4760638171352457,6,0.6666666666666666,0.5713652419009562,2.4728430744132717
DD,30922891264.0,73.89,85.79667,0.16114047909053997,USD,1968000000.0,34956824576.0,0.05629801973921717,0.07652148553189697,0.172140642169607,0.026367507369800196,-0.0016350154482551726,49.78748173921093,5,0.01918877606725625,1,0.03878698547876406,1,0.01959820941150781,1,0.05677049762602862,1,-1.0998785894212648,0,0.008216582666135687,1,0.043689454870754096,1,0.013116225879925447,1,0.0250510108010652,1,0.645320197044335,0.6227272727272727,0.39285714285714285,0.16363636363636364,0.4256410256410256,0.79,0.2863636363636364,0.35,0.6818181818181818,0.9368421052631578,0.053658536585365846,0.6,0.8363636363636364,0.64,0.6181818181818182,0.79,Stability,0.4923051948051948,8,0.8888888888888888,0.6905970418470418,1.9812374359357117
DE,140930252800.0,520.37,548.72394,0.05448803735803365,USD,9394000000.0,198049841152.0,0.04743250459257001,0.07841442506315466,0.2120243016836585,0.13610696980991427,0.06584561018434787,8.953329039768752,5,0.06615728661945583,1,0.041269101751770405,1,-0.024888184867685424,0,-0.033142778801103334,0,0.17057342040280488,1,-0.03151101009387053,0,0.00167722188204604,1,0.015665698319598298,1,-0.10810041301174916,0,0.5517241379310345,0.640909090909091,0.45408163265306123,0.35,0.8871794871794871,0.275,0.5272727272727272,0.35454545454545455,0.22272727272727275,0.16315789473684209,0.8439024390243902,0.1818181818181818,0.4954545454545455,0.685,0.07727272727272727,0.8871794871794871,Growth,0.5830425526854098,5,0.5555555555555556,0.5692990541204828,1.6727473299825517
DEO,57819418624.0,104.07,126.14286,0.2120962813490921,USD,6001000000.0,247023632384.0,0.024293222239851944,0.08904807764796097,0.41804587072596155,0.27371555295587513,-0.0013971364552125554,86.33634438687537,4,0.08510357566961341,1,0.057065575933500465,1,-0.028037999736112942,0,0.006136534058636456,1,-0.09561419564093154,0,-0.013830461836352184,0,0.007676457997451501,1,0.005065260713363884,1,-0.01177314041816041,0,0.27586206896551724,0.6863636363636364,0.6989795918367346,0.5818181818181818,0.43076923076923074,0.905,0.6681818181818181,0.48636363636363633,0.2,0.5684210526315789,0.4146341463414634,0.2954545454545454,0.5681818181818181,0.48,0.34545454545454546,0.905,Stability,0.7180403525046382,5,0.5555555555555556,0.6367979540300969,1.1885220919611315
DHR,145606639616.0,203.455,247.57,0.2168292742866973,USD,4825000000.0,156965371904.0,0.030739263962952092,0.06726900086879817,0.6672887169379551,0.3300920791313095,-0.010643325356485045,49.453673383432566,5,0.05028242758762993,1,0.06829847050630626,1,0.018016042918676332,1,-0.002147613282414279,0,-0.28740462632335895,0,-0.006104278216744655,0,-0.0001254476832591167,0,0.00757326226881927,1,0.025135606415749967,1,0.3399014778325123,0.5636363636363636,0.8316326530612246,0.6545454545454545,0.33333333333333326,0.785,0.45,0.5363636363636364,0.6545454545454545,0.39473684210526316,0.175609756097561,0.35,0.4681818181818182,0.545,0.6227272727272727,0.785,Stability,0.7087036178107606,5,0.5555555555555556,0.6321295866831581,1.3119325423481827
DIS,222471569408.0,123.75,127.04621,0.02663604040404044,USD,13683000000.0,264402518016.0,0.05175064179673202,0.015490223103864942,0.23990736560835768,0.08415087223969137,0.026454790704566022,28.448532505259276,5,0.025339034446205517,1,0.043619629087906876,1,0.01828059464170136,1,0.006187697933863784,1,-0.32262349314286,0,0.013888448540057515,1,0.019799102672271036,1,0.02345877985625583,1,0.03317986946771884,1,0.5960591133004925,0.2727272727272727,0.4948979591836735,0.2681818181818182,0.7692307692307692,0.645,0.3181818181818182,0.38636363636363635,0.6636363636363636,0.5789473684210527,0.16585365853658537,0.6545454545454545,0.7,0.82,0.6818181818181818,0.7692307692307692,Growth,0.45125945483088337,8,0.8888888888888888,0.6700741718598862,1.8621923984608713
DOCU,15942771712.0,78.9,88.62611,0.12327135614702134,USD,238152000.0,14922914816.0,0.015958812533370424,0.0512056082267045,0.6080220618089058,0.6682761379169413,0.005331409776021978,125.08589861951505,5,0.26612596739605826,1,0.22934255072326523,1,-0.03678341667279303,0,,0,-0.13106922389462505,0,0.24122769088989426,1,-0.06922642100282009,0,-0.0015089323604451366,0,-0.1876943499998397,0,0.22167487684729065,0.4727272727272727,0.7908163265306122,0.9136363636363636,0.5538461538461538,0.965,0.9727272727272727,0.9363636363636364,0.14545454545454545,,0.35609756097560974,0.9863636363636362,0.06818181818181818,0.315,0.013636363636363636,0.965,Stability,0.7855449907235621,3,0.3333333333333333,0.5594391620284477,1.002788915723029
DOW,20173842432.0,28.54,34.77118,0.21833146461107233,USD,1384000000.0,35671699456.0,0.038798263640540134,0.05068339414576162,0.14341124194976107,0.22107063093243998,-0.18226906767212203,3.360686598748678,5,0.019472361809045227,1,-0.0026347012841987714,0,-0.022107063093244,0,-0.015643803025570585,0,-0.1564484085611677,0,0.00931140816300524,1,-0.04954069952457692,0,-0.0021570614798961385,0,-0.02013177451692627,0,0.43842364532019706,0.4636363636363636,0.326530612244898,0.4772727272727273,0.030769230769230767,0.12,0.2909090909090909,0.1590909090909091,0.2545454545454545,0.2631578947368421,0.32195121951219513,0.6136363636363636,0.08636363636363636,0.305,0.2909090909090909,0.12,Stability,0.3468599257884972,2,0.2222222222222222,0.2845410740053597,1.161388364645754
EA,38796394496.0,154.4,167.1976,0.08288601036269427,USD,1577000000.0,40017326080.0,0.039407930376141716,0.075425837561238,1.5106964346046992,0.5682406209573092,0.02617234529034329,30.623058039912777,5,0.09063712807244502,1,0.15022639068564037,1,0.059589262613195346,1,0.020251386685123676,1,-0.42733912096486715,0,-0.004221292195811313,0,-0.0074487210878320664,0,0.019377336905618825,1,0.039924698708074136,1,0.4433497536945813,0.609090909090909,0.9387755102040817,0.8454545454545455,0.764102564102564,0.675,0.6863636363636364,0.8227272727272726,0.8181818181818181,0.731578947368421,0.14146341463414636,0.37272727272727274,0.35454545454545455,0.735,0.7363636363636364,0.764102564102564,Growth,0.7893558822130251,6,0.6666666666666666,0.7280112744398459,1.6147107818290085
EBAY,35337519104.0,76.68,67.34321,-0.12176304121022441,USD,2303000000.0,36710060032.0,0.06273484701448281,0.1524548597486881,0.43910613758768813,0.41022463206816423,-0.011648244681538134,59.635221286770694,4,0.10198812290214304,1,0.10100697134004648,1,-0.0009811515620965633,0,0.025494713872195207,1,-1.1962694862961016,0,-0.025995225849013287,0,0.009887637390000231,1,8.827515181131229e-05,1,0.06329447468694416,1,0.7339901477832512,0.890909090909091,0.7142857142857143,0.7454545454545455,0.32820512820512815,0.835,0.7272727272727272,0.7090909090909091,0.4727272727272727,0.7894736842105263,0.04878048780487805,0.2090909090909091,0.609090909090909,0.35,0.8409090909090909,0.835,Stability,0.7964123376623377,6,0.6666666666666666,0.7315395021645021,2.1995197977310044
EFX,32602859520.0,262.505,287.617,0.09566293975352869,USD,1053200000.0,37113704448.0,0.028377657678328453,0.055831272589177416,1.758827095554898,0.1978757419596238,-0.023435101862295804,29.269768534655284,4,0.05137166862254877,1,0.06913618041736823,1,0.017764511794819457,1,0.01902487518613566,1,0.07932205461311037,1,0.006966131163265381,1,0.02715735305580471,1,0.00014968410277971245,1,0.05434916825012509,1,0.31527093596059114,0.4954545454545455,0.9540816326530613,0.45,0.24615384615384614,0.66,0.4636363636363636,0.5454545454545454,0.65,0.7210526315789474,0.7609756097560976,0.5909090909090908,0.759090909090909,0.355,0.8045454545454546,0.66,Stability,0.6398840445269017,9,1.0,0.8199420222634508,1.4504838941846332
EQNR,65978482688.0,25.805,25.008,-0.03088548730866114,USD,31616000000.0,73319661568.0,0.4312076641362819,0.0964268170523821,0.49866645265662957,0.527775447800459,-0.04115859850998804,6.151441543847904,5,0.06714909906131568,1,0.06049214204558452,1,-0.0066569570157311575,0,0.007191589222718925,1,-0.23905660709425902,0,-0.015627053606186755,0,-0.03789203402350588,0,-0.03373624649368051,0,0.03744623585082074,1,1.0,0.7136363636363636,0.75,0.8181818181818181,0.1846153846153846,0.2,0.5318181818181817,0.5,0.40454545454545454,0.6052631578947367,0.20487804878048782,0.2727272727272727,0.12272727272727271,0.105,0.7136363636363636,0.2,Stability,0.6204545454545455,4,0.4444444444444444,0.5324494949494949,2.532449494949495
