Date,High,Low,Close
1996-11-18,7.5769127504302,7.36537385998512,7.461528301239014
1996-11-19,7.538451365936242,7.384605994591346,7.499990463256836
1996-11-20,7.480760097503662,7.346145600274142,7.480760097503662
1996-11-21,7.442299859261992,7.307684469610632,7.353357791900635
1996-11-22,7.384606255425347,7.230760438489597,7.269221782684326
1996-11-25,7.230760281689268,7.096144919691625,7.173068046569824
1996-11-26,7.230762259244183,7.115377757448568,7.153839111328125
1996-11-27,7.326913882846107,7.19229852043183,7.307682991027832
1996-11-29,7.461528301239014,7.36537385998512,7.461528301239014
1996-12-02,7.46153055406844,7.307683841768645,7.3461456298828125
1996-12-03,7.403838172076689,7.269222356379032,7.384606838226318
1996-12-04,7.384606305931482,7.249990940093994,7.249990940093994
1996-12-05,7.384606118144108,7.269221647548106,7.307682991027832
1996-12-06,7.269221056345997,7.115375254782472,7.19229793548584
1996-12-09,7.307682991027832,7.23076030406838,7.307682991027832
1996-12-10,7.403837450119207,7.307682991027832,7.307682991027832
1996-12-11,7.346143595910895,7.192297366364326,7.230759143829346
1996-12-12,7.288451946600233,7.19229793548584,7.19229793548584
1996-12-13,7.269223274659373,7.07691563390179,7.115377426147461
1996-12-16,7.192298498171757,7.11537581145038,7.173068046569824
1996-12-17,7.153838011534522,7.038453527477514,7.057684421539307
1996-12-18,7.134606224253823,7.0192217546424045,7.084125518798828
1996-12-19,7.0961458735770835,6.999992282171694,7.019222736358643
1996-12-20,7.115374657222241,7.019220654183011,7.076912879943848
1996-12-23,7.115375269456293,7.019221258143604,7.0384521484375
1996-12-24,7.1153750891779906,6.624991140440947,7.096144199371338
1996-12-26,7.115377426147461,7.038454281813044,7.115377426147461
1996-12-27,7.153834384678317,7.038449959118989,7.134603500366211
1996-12-30,7.230761147624819,6.836530680377749,7.057684421539307
1996-12-31,7.230760281689268,7.11537581145038,7.173068046569824
1997-01-02,7.211529389930512,7.11537581145038,7.173068046569824
1997-01-03,7.2692218324013025,7.153837358871123,7.249990940093994
1997-01-06,7.230762259244183,7.134608214309875,7.153839111328125
1997-01-07,7.346144911230618,7.2499908905085455,7.269221782684326
1997-01-08,7.538450875622513,7.442297744864325,7.519221305847168
1997-01-09,7.673066980056181,7.211529116594154,7.557682514190674
1997-01-10,7.634607249340251,7.423067855721815,7.480760097503662
1997-01-13,7.5769135364275115,7.442297744864325,7.519221305847168
1997-01-14,7.538450093615157,7.461528301239014,7.461528301239014
1997-01-15,7.519221498438946,7.423066604590764,7.44229793548584
1997-01-16,7.519221498438946,7.423066604590764,7.44229793548584
1997-01-17,7.44229793548584,7.288452130050027,7.44229793548584
1997-01-20,7.480759328748653,7.346144845352696,7.423067092895508
1997-01-21,7.499991305463415,7.326914583029644,7.403838157653809
1997-01-22,7.461529266380916,7.38460570342781,7.44229793548584
1997-01-23,7.519220525834607,7.403836076643421,7.461528301239014
1997-01-24,7.365375226325832,7.23076030406838,7.307682991027832
1997-01-27,7.423067159463244,7.269221782684326,7.269221782684326
1997-01-28,7.4038354730009885,7.307681039586667,7.326911926269531
1997-01-29,7.365376083783021,7.269222493811353,7.3461456298828125
1997-01-30,7.461530398465066,7.307683689373603,7.403838157653809
1997-01-31,7.576915740966797,7.442299910236501,7.576915740966797
1997-02-03,7.884606524610937,7.692300207838641,7.865376949310303
1997-02-04,7.826911480153356,7.692297458648682,7.692297458648682
1997-02-05,7.846142809208465,7.692297458648682,7.692297458648682
1997-02-06,7.98076057434082,7.653836702307476,7.98076057434082
1997-02-07,8.07691066385173,7.903834006769194,8.019218444824219
1997-02-10,8.115373782972581,8.019220645087106,8.076912879943848
1997-02-11,7.961528966026584,7.826913155087531,7.903836727142334
1997-02-12,7.961528966026584,7.749991343660135,7.903836727142334
1997-02-13,7.980760603292509,7.769221212238249,7.94229793548584
1997-02-14,7.903836638438283,7.711528590773234,7.76922082901001
1997-02-18,7.807682525329679,7.6922980631850395,7.788451194763184
1997-02-19,7.807682091310694,7.615374078217393,7.634605407714844
