Date,High,Low,Close
1992-01-22,0.47533296503526323,0.37698828264271517,0.4425514042377472
1992-01-23,0.49718739318264354,0.44255145255502526,0.48079627752304077
1992-01-24,0.5081147997708194,0.4698692914166113,0.48626041412353516
1992-01-27,0.5245049595832825,0.4862601397516073,0.5245049595832825
1992-01-28,0.5299691798229995,0.49718760169816184,0.5135780572891235
1992-01-29,0.5135779902141245,0.47533315420150757,0.47533315420150757
1992-01-30,0.4862602035114273,0.4261603355407715,0.4261603355407715
1992-01-31,0.45347869396209717,0.42616038696720204,0.45347869396209717
1992-02-03,0.4589419248627453,0.44255147530326744,0.4480147361755371
1992-02-04,0.47533315420150757,0.4534787716392044,0.47533315420150757
1992-02-05,0.47533296193134134,0.46440577507019043,0.46440577507019043
1992-02-06,0.4807962775230407,0.46440582880607256,0.48079627752304077
1992-02-07,0.48079633401427924,0.45347869396209717,0.45347869396209717
1992-02-10,0.46986905596987105,0.42616030657732495,0.43162423372268677
1992-02-11,0.43162441901035387,0.3933789134025574,0.3933789134025574
1992-02-12,0.39884263277053833,0.38245151987601933,0.39884263277053833
1992-02-13,0.39884283283273575,0.37698844930608877,0.38791564106941223
1992-02-14,0.39337885415464713,0.3715244733682779,0.37425610423088074
1992-02-18,0.38245161742694816,0.3332796209282172,0.3442068099975586
1992-02-19,0.3660611696523504,0.33327962307511544,0.355133980512619
1992-02-20,0.4206970053348823,0.38245151987601933,0.39884263277053833
1992-02-21,0.41523319482803345,0.38791555495543817,0.41523319482803345
1992-02-24,0.4480147626747427,0.4097699334787408,0.4206971228122711
1992-02-25,0.43162437603347953,0.3824516832828522,0.3824516832828522
1992-02-26,0.3933788742337908,0.3769884212787864,0.3824516832828522
1992-02-27,0.39337890347964566,0.37698844930608877,0.38791564106941223
1992-02-28,0.39337890347964566,0.37698844930608877,0.38791564106941223
1992-03-02,0.3933788090303307,0.34967005247140504,0.355133980512619
1992-03-03,0.37698835134506226,0.3496700455640307,0.37698835134506226
1992-03-04,0.3933788742337908,0.3605973013809749,0.3824516832828522
1992-03-05,0.39337876965017876,0.3715243935585022,0.3715243935585022
1992-03-06,0.3824516001975898,0.3496700344663678,0.3605972230434418
1992-03-09,0.38791561222972504,0.34967011043003626,0.3824516832828522
1992-03-10,0.4261604345732649,0.37152448142284633,0.4097699820995331
1992-03-11,0.42069721635938273,0.38791564106941223,0.38791564106941223
1992-03-12,0.37971998184036043,0.36059723448790665,0.37698835134506226
1992-03-13,0.3769883210527362,0.3660611330068979,0.3715243935585022
1992-03-16,0.3824516627054583,0.3660612106323242,0.3660612106323242
1992-03-17,0.3824516627054583,0.3660612106323242,0.3660612106323242
1992-03-18,0.3824515909484452,0.3633288446653615,0.3687927722930908
1992-03-19,0.4206971228122711,0.37698836547814984,0.4206971228122711
1992-03-20,0.4206970732360894,0.36879276328270005,0.3715243935585022
1992-03-23,0.38245161233565855,0.3660611624211863,0.37698835134506226
1992-03-24,0.40430595769601707,0.3605972055126639,0.3715243935585022
1992-03-25,0.3769883210527362,0.3551339449610596,0.3715243935585022
1992-03-26,0.3715243935585022,0.3551339449610596,0.3715243935585022
1992-03-27,0.3660612204072647,0.3168885289892608,0.33327966928482056
1992-03-30,0.355133980512619,0.32781567419194224,0.355133980512619
1992-03-31,0.3879155279574579,0.34420679449112007,0.3605972230434418
1992-04-01,0.3605972830064858,0.33874290221821396,0.3414745330810547
1992-04-02,0.3551340209278351,0.3278157114982605,0.3278157114982605
1992-04-03,0.33327966928482056,0.3168885289892608,0.33327966928482056
1992-04-06,0.3387428820133209,0.3223524517131002,0.3387428820133209
1992-04-07,0.3387427834364084,0.2841068506240845,0.2841068506240845
1992-04-08,0.28957080841064453,0.24586206062235652,0.28957080841064453
1992-04-09,0.3059612481314074,0.2786436338614982,0.30049800872802734
1992-04-10,0.3059612380133735,0.2841068638695611,0.2950340509414673
1992-04-13,0.29503408670425413,0.27317970991134644,0.27317970991134644
1992-04-14,0.29503408670425413,0.27317970991134644,0.27317970991134644
1992-04-15,0.29503408670425413,0.27317970991134644,0.27317970991134644
1992-04-16,0.2950341384497822,0.24039818688500772,0.25678932666778564
1992-04-20,0.2567892752630805,0.2294709506359967,0.24039813876152039
1992-04-21,0.24586208164691925,0.22673931527669003,0.24586208164691925
1992-04-22,0.2622525150125677,0.23493489901203318,0.24039813876152039
1992-04-23,0.2622525675109175,0.24039818688500772,0.25678932666778564
1992-04-24,0.25678932666778564,0.24039818688500772,0.25678932666778564
1992-04-27,0.26225250915589604,0.2403981333929047,0.24586208164691925
1992-04-28,0.2677165593447753,0.24586217526058152,0.2595209777355194
1992-04-29,0.26771647637560175,0.2513253390789032,0.2513253390789032
1992-04-30,0.2895707982185408,0.2513252909366901,0.2841068506240845
1992-05-01,0.29503408670425413,0.27317970991134644,0.27317970991134644
1992-05-04,0.29503408987115026,0.27317971284365766,0.2923024594783783
1992-05-05,0.3114251690100442,0.2841068484953472,0.3059612214565277
1992-05-06,0.33327961921143917,0.31142524118533194,0.3168884813785553
1992-05-07,0.32781567039160897,0.30049805217227826,0.3168884813785553
1992-05-08,0.3168884250852797,0.2786436246468485,0.2950340509414673
1992-05-11,0.30049800872802734,0.30049800872802734,0.30049800872802734
1992-05-12,0.2895708874291268,0.262252558293549,0.2786436975002289
1992-05-13,0.28410685310761136,0.26225247979164124,0.26225247979164124
1992-05-14,0.26498414530828995,0.24039813876152036,0.24039813876152039
1992-05-15,0.2513253390789032,0.22947096176769421,0.2513253390789032
1992-05-18,0.26225250915589604,0.24312976362762367,0.24586208164691925
1992-05-19,0.2567892695284149,0.24586208164691925,0.24586208164691925
1992-05-20,0.26498410972050124,0.24586205411789072,0.26225247979164124
1992-05-21,0.2895707982185408,0.26225247749915487,0.2841068506240845
1992-05-22,0.2895707982185408,0.2677164250936112,0.2841068506240845
1992-05-26,0.26771655678749084,0.2513254145675155,0.26771655678749084
1992-05-27,0.2677164274338608,0.2513252931336562,0.26225247979164124
1992-05-28,0.2677164274338608,0.2513252931336562,0.26225247979164124
1992-05-29,0.26771655678749084,0.2513254145675155,0.26771655678749084
1992-06-01,0.2513253390789032,0.2513253390789032,0.2513253390789032
1992-06-02,0.26498410972050124,0.2513252931336562,0.26225247979164124
1992-06-03,0.26771655678749084,0.2513254145675155,0.26771655678749084
1992-06-04,0.26771655678749084,0.26771655678749084,0.26771655678749084
1992-06-05,0.26225247979164124,0.26225247979164124,0.26225247979164124
1992-06-08,0.26225247979164124,0.2513252931336562,0.26225247979164124
1992-06-09,0.26771647637560175,0.2513253390789032,0.2513253390789032
1992-06-10,0.2622525277345077,0.2513253390789032,0.2513253390789032
1992-06-11,0.25678932666778564,0.24039818688500772,0.25678932666778564
1992-06-12,0.256789404192169,0.2185438722372055,0.2185438722372055
1992-06-15,0.2403981359155069,0.21854375992318809,0.23493489623069763
1992-06-16,0.24039816700713962,0.22400773720633274,0.22673934698104858
1992-06-17,0.23493500833280753,0.22400781512260437,0.22400781512260437
1992-06-18,0.23493489623069763,0.22400770823453825,0.23493489623069763
1992-06-19,0.23493489623069763,0.22400770823453825,0.23493489623069763
1992-06-22,0.2240078233565882,0.20761667862534525,0.2185438722372055
1992-06-23,0.22400781512260437,0.2076166709938601,0.22400781512260437
1992-06-24,0.2240078233565882,0.20761667862534525,0.2185438722372055
1992-06-25,0.23493489623069763,0.21854375992318809,0.23493489623069763
1992-06-26,0.24039813876152036,0.22400771088650953,0.24039813876152039
1992-06-29,0.2403982506244696,0.22400781512260437,0.22400781512260437
1992-06-30,0.27317979844295165,0.22400778903661858,0.26771655678749084
1992-07-01,0.3059612264235815,0.2513252931336562,0.26225247979164124
1992-07-02,0.2731796664496263,0.2513252931336562,0.26225247979164124
1992-07-06,0.25678932666778564,0.2540570080405093,0.25678932666778564
1992-07-07,0.2841068983078003,0.2567892816299491,0.27317970991134644
1992-07-08,0.26771655678749084,0.26771655678749084,0.26771655678749084
1992-07-09,0.2841068506240845,0.27317966406161964,0.2841068506240845
1992-07-10,0.2841068506240845,0.27864361165607604,0.2841068506240845
1992-07-13,0.2841068983078003,0.27317970991134644,0.27317970991134644
1992-07-14,0.2841068983078003,0.27317970991134644,0.27317970991134644
1992-07-15,0.28410693815134475,0.27317974822244684,0.2786436975002289
1992-07-16,0.2841068983078003,0.27317970991134644,0.27317970991134644
1992-07-17,0.2841068506240845,0.27317966406161964,0.2841068506240845
1992-07-20,0.2841068506240845,0.27317966406161964,0.2841068506240845
1992-07-21,0.2841068506240845,0.27317966406161964,0.2841068506240845
1992-07-22,0.2786436975002289,0.27317974822244684,0.2786436975002289
1992-07-23,0.26771655678749084,0.26771655678749084,0.26771655678749084
1992-07-24,0.2841068983078003,0.2677164700264029,0.27317970991134644
1992-07-27,0.28410685310761136,0.26225247979164124,0.26225247979164124
1992-07-28,0.26498410972050124,0.26225247979164124,0.26225247979164124
1992-07-29,0.28410685310761136,0.26225247979164124,0.26225247979164124
1992-07-30,0.28410685310761136,0.26225247979164124,0.26225247979164124
1992-07-31,0.2731796664496263,0.26225247979164124,0.26225247979164124
1992-08-03,0.28410687655785977,0.26225250143802437,0.27044805884361267
1992-08-04,0.2786436140918459,0.26225247979164124,0.26225247979164124
1992-08-05,0.2731797163901122,0.2403981504232987,0.2513253390789032
1992-08-06,0.2485937330661883,0.23493493348281505,0.24312980473041534
1992-08-07,0.24586212321162845,0.24039817403389513,0.24312980473041534
1992-08-10,0.2458622015430107,0.22400781512260437,0.22400781512260437
1992-08-11,0.23493500833280753,0.22400781512260437,0.22400781512260437
1992-08-12,0.2403982506244696,0.22400781512260437,0.22400781512260437
1992-08-13,0.23493489623069763,0.22400770823453825,0.23493489623069763
1992-08-14,0.23493489623069763,0.22400770823453825,0.23493489623069763
1992-08-17,0.23493489623069763,0.22400770823453825,0.23493489623069763
1992-08-18,0.23493489623069763,0.22400770823453825,0.23493489623069763
1992-08-19,0.23493500833280753,0.22400781512260437,0.22400781512260437
1992-08-20,0.2349349266157482,0.22400773720633274,0.22673934698104858
1992-08-21,0.23493496280974163,0.22400777171688716,0.22947101294994354
1992-08-24,0.23493489623069763,0.22400770823453825,0.23493489623069763
1992-08-25,0.23493500833280753,0.22400781512260437,0.22400781512260437
1992-08-26,0.23493501696844846,0.2130806297447279,0.2185438722372055
1992-08-27,0.2294710658490658,0.2130806297447279,0.2185438722372055
1992-08-28,0.2294710658490658,0.2130806297447279,0.2185438722372055
1992-08-31,0.2240078233565882,0.2130806297447279,0.2185438722372055
1992-09-01,0.22400775248568935,0.21854380309497456,0.2212754338979721
1992-09-02,0.22947101294994354,0.22127545289459877,0.22947101294994354
1992-09-03,0.22947101294994354,0.2185438218570891,0.22947101294994354
1992-09-04,0.22947105741426643,0.21854386420406327,0.22400781512260437
1992-09-08,0.2294709775977242,0.21854378818830875,0.22673934698104858
1992-09-09,0.2294709775977242,0.21854378818830875,0.22673934698104858
1992-09-10,0.2294709775977242,0.21854378818830875,0.22673934698104858
