Ticker,Starting Date,Ending Date,Starting Price,Ending Price,Cumulative Return,SPY Cumulative Return,Excess Return
VRSN,2025-04-24,2025-04-28,251.903076171875,275.43890380859375,0.09343207710834034,0.007609382147018673,0.08582269496132167
VZ,2025-04-21,2025-04-23,42.93000030517578,42.70000076293945,-0.005357548115567989,0.04191635755949652,-0.04727390567506451
WBA,2025-04-07,2025-04-09,10.710000038146973,10.779999732971191,0.006535919194667894,0.087711625770442,-0.08117570657577411
WB,2025-05-20,2025-05-22,8.420000076293945,9.40999984741211,0.11757716890115644,-0.016462763148168524,0.13403993204932496
WMT,2025-05-14,2025-05-16,96.83000183105469,98.23999786376953,0.014561561562034697,0.011249315082722422,0.0033122464793122752
X,2025-05-01,2025-05-05,43.40878677368164,42.83945846557617,-0.013115508412472998,0.009024727070203076,-0.022140235482676074
XOM,2025-05-01,2025-05-05,104.81463623046875,102.32754516601562,-0.023728471079024205,0.009024727070203076,-0.03275319814922728
XP,2025-05-20,2025-05-22,18.559999465942383,18.690000534057617,0.007004368095688163,-0.016462763148168524,0.023467131243856687
XYZ,2025-05-01,2025-05-05,58.47999954223633,46.63999938964844,-0.20246238449500364,0.009024727070203076,-0.21148711156520672
YELP,2025-05-08,2025-05-12,35.7400016784668,40.29999923706055,0.12758806223954733,0.03173113077062584,0.09585693146892149
ZM,2025-05-21,2025-05-23,82.2699966430664,79.27999877929688,-0.03634372171840272,-0.006433792152909845,-0.029909929565492877
AEG,2025-05-21,2025-05-23,6.980000019073486,6.949999809265137,-0.004298024316099047,-0.006433792152909845,0.002135767836810798
AXP,2025-04-16,2025-04-21,252.9199981689453,242.50999450683594,-0.041159274622308506,-0.02240986353069696,-0.018749411091611545
AIG,2025-05-01,2025-05-05,80.83999633789062,83.05000305175781,0.027338035798887494,0.009024727070203076,0.01831330872868442
BBD,2025-05-07,2025-05-09,2.2699999809265137,2.7200000286102295,0.1982379081342749,0.005684758625355446,0.19255314950891944
BSBR,2025-04-29,2025-05-01,5.150000095367432,5.130000114440918,-0.0038834913701272233,0.007486584146472852,-0.011370075516600076
SAN,2025-04-29,2025-05-01,7.400000095367432,6.96999979019165,-0.05810814859921032,0.007486584146472852,-0.06559473274568317
BAC,2025-04-14,2025-04-16,36.66999816894531,37.33000183105469,0.017998464550464943,-0.024966653239656744,0.04296511779012169
BCS,2025-04-29,2025-05-01,16.1299991607666,15.819999694824219,-0.019218814759544567,0.007486584146472852,-0.02670539890601742
SCHW,2025-04-16,2025-04-21,75.4577407836914,74.71014404296875,-0.009907489052259466,-0.02240986353069696,0.012502374478437495
C,2025-04-14,2025-04-16,62.718467712402344,61.60734939575195,-0.01771596719718127,-0.024966653239656744,0.007250686042475474
ELP,2025-05-08,2025-05-12,8.300000190734863,8.369999885559082,0.00843369797778526,0.03173113077062584,-0.023297432792840578
AKO-B,2025-04-29,2025-05-01,25.540000915527344,26.200000762939453,0.025841809857213294,0.007486584146472852,0.01835522571074044
HDB,2025-04-17,2025-04-22,72.04000091552734,75.18000030517578,0.04358688714246872,0.0015957654647968944,0.04199112167767183
HSBC,2025-04-28,2025-04-30,55.84309005737305,55.585384368896484,-0.004614817844281083,0.006698743042479416,-0.011313560886760499
IBN,2025-04-17,2025-04-22,33.220001220703125,34.08000183105469,0.02588803668723516,0.0015957654647968944,0.024292271222438266
ING,2025-05-01,2025-05-05,19.290000915527344,20.510000228881836,0.06324516617168552,0.009024727070203076,0.05422043910148244
IFF,2025-05-06,2025-05-08,79.19999694824219,74.08000183105469,-0.06464640548576606,0.011202594671394728,-0.07584900015716078
JPM,2025-04-10,2025-04-14,227.11000061035156,234.72000122070312,0.03350799431949225,0.027717369235690015,0.005790625083802237
ITUB,2025-05-08,2025-05-12,6.21999979019165,6.449999809265137,0.03697749627518876,0.03173113077062584,0.005246365504562922
JCI,2025-05-06,2025-05-08,88.80999755859375,91.23999786376953,0.027361787771388535,0.011202594671394728,0.016159193099993807
KB,2025-04-23,2025-04-25,59.189998626708984,60.52000045776367,0.02247004328286195,0.02842634235568897,-0.00595629907282702
LYG,2025-04-30,2025-05-02,3.950000047683716,3.75,-0.05063292285300003,0.022036340430768186,-0.07266926328376822
MUFG,2025-05-14,2025-05-16,13.199999809265137,13.539999961853027,0.025757587689451578,0.011249315082722422,0.014508272606729156
NMR,2025-04-24,2025-04-28,5.699999809265137,5.570000171661377,-0.022806954728744055,0.007609382147018673,-0.03041633687576273
PSO,2025-02-27,2025-03-03,16.638521194458008,16.98392105102539,0.02075904778619564,-0.002187782197011323,0.022946829983206962
SWKS,2025-05-07,2025-05-09,66.20531463623047,67.52190399169922,0.01988646021400009,0.005684758625355446,0.014201701588644644
TX,2025-04-29,2025-05-01,29.549999237060547,29.209999084472656,-0.011505927626606294,0.007486584146472852,-0.018992511773079146
BK,2025-04-10,2025-04-14,76.13833618164062,77.04273223876953,0.011878327035822256,0.027717369235690015,-0.01583904219986776
GS,2025-04-11,2025-04-15,491.9876708984375,505.3709716796875,0.027202512528027967,0.006873399433223737,0.02032911309480423
TJX,2025-05-20,2025-05-22,134.92999267578125,129.5800018310547,-0.03965012328713213,-0.016462763148168524,-0.02318736013896361
USB,2025-04-15,2025-04-17,38.630001068115234,38.20000076293945,-0.011131252738449948,-0.020832969089491837,0.009701716351041889
UPST,2025-05-06,2025-05-08,51.400001525878906,47.93000030517578,-0.0675097493714285,0.011202594671394728,-0.07871234404282323
WFC,2025-04-10,2025-04-14,62.765655517578125,62.755706787109375,-0.0001585059597755123,0.027717369235690015,-0.027875875195465527
